EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|
1006|826|1|801935671|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935773|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935816|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935823|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935825|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935830|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935859|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935916|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935926|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935945|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801935963|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936050|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936068|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936084|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936112|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936114|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936149|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936181|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936217|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936326|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936339|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936359|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936365|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936405|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936414|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936423|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936463|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936470|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936497|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936498|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936534|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936551|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936611|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936639|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936669|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936683|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936685|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936757|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936811|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936853|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936894|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936899|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801936958|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937000|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937023|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937040|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937078|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937103|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937107|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937131|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937136|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937165|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937183|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937246|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937248|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937261|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937313|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937540|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937559|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937566|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937584|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937599|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937600|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937607|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937618|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937622|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937634|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937668|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937721|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937751|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937773|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937778|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937813|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937820|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937823|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937882|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937884|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937885|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937911|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937943|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937949|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801937972|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938014|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938030|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938130|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938138|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938166|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938190|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938237|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938271|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938274|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938326|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938382|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938418|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938457|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938501|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938505|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938539|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938612|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938633|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938655|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938673|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938674|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938734|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938776|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938811|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938863|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938868|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938891|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938897|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938961|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938966|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801938983|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939013|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939043|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939055|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939117|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939122|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939166|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939254|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939310|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939370|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939403|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939431|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939445|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939446|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939462|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939466|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939493|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939571|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939583|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939659|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939660|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939667|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939674|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939685|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939694|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939695|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939764|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939766|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939839|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939889|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939983|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939988|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801939995|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940047|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940176|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940214|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940266|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940284|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940318|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940353|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940357|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940407|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940416|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940419|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940424|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940431|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940465|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940477|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940514|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940537|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940538|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940550|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940639|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940712|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940724|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940733|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940744|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940747|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940819|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940877|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940918|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801940966|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941015|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941039|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941211|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941232|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941282|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941323|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941346|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941387|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941456|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941511|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941532|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941535|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801941551|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942315|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942592|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942645|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942701|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942720|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942739|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942747|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942801|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942821|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942865|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801942994|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943136|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943161|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943182|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943196|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943209|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943222|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943225|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943321|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943330|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943338|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943340|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943370|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943395|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943506|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943570|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943584|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943591|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943593|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943619|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943623|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943673|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943708|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943765|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943791|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943855|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801943945|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944021|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944053|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944062|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944144|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944162|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944200|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944203|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944227|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944236|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944271|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944282|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944335|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944349|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944360|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944382|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944383|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944396|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944414|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944433|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944484|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944486|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944492|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944515|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944565|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944566|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944598|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944679|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944680|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944726|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944942|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944950|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944962|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801944993|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801945022|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801945097|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801945177|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801945208|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801945217|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801945229|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946881|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946892|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946898|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946939|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946941|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946981|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946996|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801946997|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947090|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947163|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947169|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947204|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947223|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947248|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947255|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947278|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947298|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947311|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947326|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947331|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947344|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947361|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947410|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947446|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947457|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947468|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947591|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947623|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947625|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947638|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947726|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947762|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947784|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947795|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947798|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947824|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947835|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947837|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801947951|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948006|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948019|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948073|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948112|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948174|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948232|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948235|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948290|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948347|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948348|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948467|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948484|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948516|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948623|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948639|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801948668|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949257|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949274|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949280|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949293|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949297|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949298|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949305|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949317|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949320|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949389|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949404|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949421|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949425|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801949464|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801950061|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801950075|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801950202|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951387|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951663|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951671|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951678|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951710|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951712|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951716|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951724|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951729|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951771|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801951777|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801952413|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801953266|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801953600|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955639|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955642|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955653|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955669|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955670|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955679|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955682|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801955688|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957584|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957589|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957601|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957608|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957616|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957631|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957632|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957646|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957648|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957659|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957661|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957677|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957694|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957713|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957714|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957741|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957782|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957794|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957801|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957816|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957850|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957852|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957890|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957915|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957951|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957960|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957962|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957980|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801957986|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958000|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958083|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958110|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958160|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958180|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958190|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958220|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958242|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958246|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958272|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958275|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958287|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958320|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958321|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958325|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958326|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958343|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958350|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958356|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958376|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958384|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958389|NM|D||-1|||You Are Debarred For this Exam||
1006|826|1|801958399|NM|D||-1|||You Are Debarred For this Exam||
