EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|INSTITUTE CODE|
528|999|1|510451288|O|V||-1|||Valid application exist, Attempt remaining||159|
528|999|1|510453096|O|V||-1|||Valid application exist, Attempt remaining||166|
528|999|1|510456671|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510469300|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510469321|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510482481|O|V||-1|||Valid application exist, Attempt remaining||159|
528|999|1|510501588|O|V||-1|||Valid application exist, Attempt remaining||140|
528|999|1|510506262|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510513807|O|V||-1|||Valid application exist, Attempt remaining||140|
528|999|1|510514839|O|V||-1|||Valid application exist, Attempt remaining||140|
528|999|1|510545617|O|V||-1|||Valid application exist, Attempt remaining||64|
528|999|1|510550422|O|V||-1|||Valid application exist, Attempt remaining||90|
528|999|1|510575198|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510584463|O|V||-1|||Valid application exist, Attempt remaining||1544|
528|999|1|510589187|O|V||-1|||Valid application exist, Attempt remaining||159|
528|999|1|510589216|O|V||-1|||Valid application exist, Attempt remaining||159|
528|999|1|510605512|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510606148|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510607843|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510616294|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510625971|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510626634|O|V||-1|||Valid application exist, Attempt remaining||174|
528|999|1|510627081|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510634158|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|510634697|O|V||-1|||Valid application exist, Attempt remaining||97|
528|999|1|6686810|O|V||-1|||Valid application exist, Attempt remaining||762|
528|999|1|7003551|O|V||-1|||Valid application exist, Attempt remaining||139|
528|999|1|801326471|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802360851|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802630964|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802696096|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802696109|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802696436|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802698023|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802704209|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802705028|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802705914|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802706660|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802706672|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802706884|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802706897|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802707126|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802707188|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802707320|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802707482|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802708596|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802708902|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802709018|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802711493|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802711587|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|802711719|NM|V||-1|||Valid application exist, Attempt remaining||0|
528|999|1|100041937|O|P||-1|||You have already passed this exam||97|
528|999|1|100048375|O|P||-1|||You have already passed this exam||166|
528|999|1|100077742|O|P||-1|||You have already passed this exam||1043|
528|999|1|100080739|O|P||-1|||You have already passed this exam||92|
528|999|1|100093011|O|P||-1|||You have already passed this exam||97|
528|999|1|200016491|O|P||-1|||You have already passed this exam||140|
528|999|1|200025032|O|P||-1|||You have already passed this exam||140|
528|999|1|200042786|O|P||-1|||You have already passed this exam||1298|
528|999|1|200077754|O|P||-1|||You have already passed this exam||49|
528|999|1|200084374|O|P||-1|||You have already passed this exam||140|
528|999|1|300040102|O|P||-1|||You have already passed this exam||97|
528|999|1|300042457|O|P||-1|||You have already passed this exam||90|
528|999|1|400031563|O|P||-1|||You have already passed this exam||159|
528|999|1|400078292|O|P||-1|||You have already passed this exam||46|
528|999|1|500001352|O|P||-1|||You have already passed this exam||174|
528|999|1|500002976|A|P||-1|||You have already passed this exam||159|
528|999|1|500004494|O|P||-1|||You have already passed this exam||97|
528|999|1|500004526|O|P||-1|||You have already passed this exam||174|
528|999|1|500006974|O|P||-1|||You have already passed this exam||174|
528|999|1|500007240|O|P||-1|||You have already passed this exam||0|
528|999|1|500007671|O|P||-1|||You have already passed this exam||1139|
528|999|1|500009045|O|P||-1|||You have already passed this exam||161|
528|999|1|500009441|O|P||-1|||You have already passed this exam||97|
528|999|1|500010372|O|P||-1|||You have already passed this exam||174|
528|999|1|500010508|O|P||-1|||You have already passed this exam||1043|
528|999|1|500012586|O|P||-1|||You have already passed this exam||174|
528|999|1|500013060|O|P||-1|||You have already passed this exam||1122|
528|999|1|500014924|O|P||-1|||You have already passed this exam||19|
528|999|1|500015330|O|P||-1|||You have already passed this exam||97|
528|999|1|500015335|O|P||-1|||You have already passed this exam||19|
528|999|1|500015656|O|P||-1|||You have already passed this exam||159|
528|999|1|500015666|O|P||-1|||You have already passed this exam||97|
528|999|1|500016760|O|P||-1|||You have already passed this exam||174|
528|999|1|500017339|O|P||-1|||You have already passed this exam||532|
528|999|1|500019324|O|P||-1|||You have already passed this exam||46|
528|999|1|500020420|O|P||-1|||You have already passed this exam||97|
528|999|1|500020421|O|P||-1|||You have already passed this exam||97|
528|999|1|500024377|O|P||-1|||You have already passed this exam||97|
528|999|1|500026050|O|P||-1|||You have already passed this exam||97|
528|999|1|500027492|O|P||-1|||You have already passed this exam||174|
528|999|1|500027925|O|P||-1|||You have already passed this exam||23|
528|999|1|500028213|O|P||-1|||You have already passed this exam||97|
528|999|1|500028334|O|P||-1|||You have already passed this exam||97|
528|999|1|500028661|O|P||-1|||You have already passed this exam||1139|
528|999|1|500030460|O|P||-1|||You have already passed this exam||97|
528|999|1|500030625|O|P||-1|||You have already passed this exam||97|
528|999|1|500031153|O|P||-1|||You have already passed this exam||97|
528|999|1|500033048|O|P||-1|||You have already passed this exam||159|
528|999|1|500033077|O|P||-1|||You have already passed this exam||23|
528|999|1|500036929|O|P||-1|||You have already passed this exam||97|
528|999|1|500038130|O|P||-1|||You have already passed this exam||174|
528|999|1|500038637|O|P||-1|||You have already passed this exam||97|
528|999|1|500039094|O|P||-1|||You have already passed this exam||97|
528|999|1|500039095|O|P||-1|||You have already passed this exam||97|
528|999|1|500040752|O|P||-1|||You have already passed this exam||97|
528|999|1|500041566|O|P||-1|||You have already passed this exam||64|
528|999|1|500041608|O|P||-1|||You have already passed this exam||139|
528|999|1|500042805|O|P||-1|||You have already passed this exam||1139|
528|999|1|500042962|O|P||-1|||You have already passed this exam||147|
528|999|1|500043194|O|P||-1|||You have already passed this exam||97|
528|999|1|500044020|O|P||-1|||You have already passed this exam||23|
528|999|1|500044783|O|P||-1|||You have already passed this exam||46|
528|999|1|500044931|O|P||-1|||You have already passed this exam||174|
528|999|1|500045969|O|P||-1|||You have already passed this exam||159|
528|999|1|500047916|O|P||-1|||You have already passed this exam||174|
528|999|1|500049333|O|P||-1|||You have already passed this exam||174|
528|999|1|500054042|O|P||-1|||You have already passed this exam||174|
528|999|1|500057289|O|P||-1|||You have already passed this exam||78|
528|999|1|500061584|O|P||-1|||You have already passed this exam||97|
528|999|1|500063614|O|P||-1|||You have already passed this exam||97|
528|999|1|500070891|O|P||-1|||You have already passed this exam||174|
528|999|1|500071666|O|P||-1|||You have already passed this exam||46|
528|999|1|500072227|O|P||-1|||You have already passed this exam||97|
528|999|1|500073794|O|P||-1|||You have already passed this exam||97|
528|999|1|500073837|O|P||-1|||You have already passed this exam||97|
528|999|1|500075875|O|P||-1|||You have already passed this exam||174|
528|999|1|500076554|O|P||-1|||You have already passed this exam||97|
528|999|1|500076808|O|P||-1|||You have already passed this exam||112|
528|999|1|500077567|O|P||-1|||You have already passed this exam||97|
528|999|1|500079023|O|P||-1|||You have already passed this exam||97|
528|999|1|500083226|O|P||-1|||You have already passed this exam||1446|
528|999|1|500083378|O|P||-1|||You have already passed this exam||76|
528|999|1|500084330|O|P||-1|||You have already passed this exam||90|
528|999|1|500085305|O|P||-1|||You have already passed this exam||19|
528|999|1|500086789|O|P||-1|||You have already passed this exam||2851|
528|999|1|500086847|O|P||-1|||You have already passed this exam||19|
528|999|1|500087154|O|P||-1|||You have already passed this exam||97|
528|999|1|500091421|O|P||-1|||You have already passed this exam||139|
528|999|1|500092374|O|P||-1|||You have already passed this exam||97|
528|999|1|500099390|O|P||-1|||You have already passed this exam||176|
528|999|1|500100315|O|P||-1|||You have already passed this exam||1139|
528|999|1|500101107|O|P||-1|||You have already passed this exam||97|
528|999|1|500104519|O|P||-1|||You have already passed this exam||97|
528|999|1|500104574|O|P||-1|||You have already passed this exam||97|
528|999|1|500106640|O|P||-1|||You have already passed this exam||140|
528|999|1|500108407|O|P||-1|||You have already passed this exam||161|
528|999|1|500108633|O|P||-1|||You have already passed this exam||76|
528|999|1|500111918|O|P||-1|||You have already passed this exam||97|
528|999|1|500112257|O|P||-1|||You have already passed this exam||19|
528|999|1|500115409|O|P||-1|||You have already passed this exam||2851|
528|999|1|500119943|O|P||-1|||You have already passed this exam||139|
528|999|1|500120152|O|P||-1|||You have already passed this exam||161|
528|999|1|500120369|O|P||-1|||You have already passed this exam||1139|
528|999|1|500120591|O|P||-1|||You have already passed this exam||76|
528|999|1|500121303|O|P||-1|||You have already passed this exam||76|
528|999|1|500124630|O|P||-1|||You have already passed this exam||821|
528|999|1|500131961|O|P||-1|||You have already passed this exam||1562|
528|999|1|500133357|O|P||-1|||You have already passed this exam||174|
528|999|1|500136215|O|P||-1|||You have already passed this exam||19|
528|999|1|500136429|O|P||-1|||You have already passed this exam||140|
528|999|1|500141147|O|P||-1|||You have already passed this exam||161|
528|999|1|500144026|A|P||-1|||You have already passed this exam||23|
528|999|1|500147278|O|P||-1|||You have already passed this exam||693|
528|999|1|500153593|O|P||-1|||You have already passed this exam||46|
528|999|1|500155835|O|P||-1|||You have already passed this exam||97|
528|999|1|500163657|O|P||-1|||You have already passed this exam||90|
528|999|1|500164073|O|P||-1|||You have already passed this exam||19|
528|999|1|500165089|O|P||-1|||You have already passed this exam||139|
528|999|1|500167108|O|P||-1|||You have already passed this exam||97|
528|999|1|500168866|O|P||-1|||You have already passed this exam||76|
528|999|1|500172068|O|P||-1|||You have already passed this exam||174|
528|999|1|500172823|O|P||-1|||You have already passed this exam||139|
528|999|1|500175449|O|P||-1|||You have already passed this exam||140|
528|999|1|500179391|O|P||-1|||You have already passed this exam||76|
528|999|1|500181321|O|P||-1|||You have already passed this exam||97|
528|999|1|500181845|O|P||-1|||You have already passed this exam||97|
528|999|1|500183534|O|P||-1|||You have already passed this exam||174|
528|999|1|500185012|O|P||-1|||You have already passed this exam||97|
528|999|1|500186254|O|P||-1|||You have already passed this exam||139|
528|999|1|500186652|O|P||-1|||You have already passed this exam||81|
528|999|1|500189852|O|P||-1|||You have already passed this exam||174|
528|999|1|500190407|O|P||-1|||You have already passed this exam||76|
528|999|1|500191549|O|P||-1|||You have already passed this exam||139|
528|999|1|500192134|O|P||-1|||You have already passed this exam||46|
528|999|1|500192214|O|P||-1|||You have already passed this exam||9999|
528|999|1|500192961|O|P||-1|||You have already passed this exam||97|
528|999|1|500193579|O|P||-1|||You have already passed this exam||140|
528|999|1|500194077|O|P||-1|||You have already passed this exam||1544|
528|999|1|500197122|O|P||-1|||You have already passed this exam||139|
528|999|1|500197545|O|P||-1|||You have already passed this exam||97|
528|999|1|500198467|O|P||-1|||You have already passed this exam||90|
528|999|1|500198941|O|P||-1|||You have already passed this exam||97|
528|999|1|500199790|O|P||-1|||You have already passed this exam||23|
528|999|1|500201208|O|P||-1|||You have already passed this exam||1441|
528|999|1|500201507|O|P||-1|||You have already passed this exam||0|
528|999|1|500203475|O|P||-1|||You have already passed this exam||1433|
528|999|1|500205898|O|P||-1|||You have already passed this exam||97|
528|999|1|500207433|O|P||-1|||You have already passed this exam||159|
528|999|1|500207463|O|P||-1|||You have already passed this exam||97|
528|999|1|500208760|O|P||-1|||You have already passed this exam||821|
528|999|1|500209433|O|P||-1|||You have already passed this exam||174|
528|999|1|500210679|O|P||-1|||You have already passed this exam||76|
528|999|1|500211759|O|P||-1|||You have already passed this exam||174|
528|999|1|500214230|O|P||-1|||You have already passed this exam||97|
528|999|1|500216717|O|P||-1|||You have already passed this exam||174|
528|999|1|510010397|O|P||-1|||You have already passed this exam||97|
528|999|1|510012088|O|P||-1|||You have already passed this exam||174|
528|999|1|510012276|O|P||-1|||You have already passed this exam||159|
528|999|1|510014586|O|P||-1|||You have already passed this exam||139|
528|999|1|510015334|O|P||-1|||You have already passed this exam||139|
528|999|1|510015342|O|P||-1|||You have already passed this exam||174|
528|999|1|510015925|O|P||-1|||You have already passed this exam||139|
528|999|1|510016309|O|P||-1|||You have already passed this exam||49|
528|999|1|510017261|O|P||-1|||You have already passed this exam||78|
528|999|1|510017572|O|P||-1|||You have already passed this exam||1441|
528|999|1|510018899|O|P||-1|||You have already passed this exam||139|
528|999|1|510021026|O|P||-1|||You have already passed this exam||174|
528|999|1|510024484|O|P||-1|||You have already passed this exam||140|
528|999|1|510024486|O|P||-1|||You have already passed this exam||90|
528|999|1|510026632|O|P||-1|||You have already passed this exam||140|
528|999|1|510026692|O|P||-1|||You have already passed this exam||821|
528|999|1|510028078|O|P||-1|||You have already passed this exam||97|
528|999|1|510028556|O|P||-1|||You have already passed this exam||97|
528|999|1|510028724|O|P||-1|||You have already passed this exam||90|
528|999|1|510031336|O|P||-1|||You have already passed this exam||23|
528|999|1|510032361|O|P||-1|||You have already passed this exam||727|
528|999|1|510033449|O|P||-1|||You have already passed this exam||147|
528|999|1|510033456|O|P||-1|||You have already passed this exam||97|
528|999|1|510041573|O|P||-1|||You have already passed this exam||140|
528|999|1|510042307|O|P||-1|||You have already passed this exam||181|
528|999|1|510042934|O|P||-1|||You have already passed this exam||19|
528|999|1|510044017|O|P||-1|||You have already passed this exam||46|
528|999|1|510045660|O|P||-1|||You have already passed this exam||97|
528|999|1|510048517|O|P||-1|||You have already passed this exam||78|
528|999|1|510048583|O|P||-1|||You have already passed this exam||97|
528|999|1|510049338|O|P||-1|||You have already passed this exam||97|
528|999|1|510050682|O|P||-1|||You have already passed this exam||78|
528|999|1|510053439|O|P||-1|||You have already passed this exam||140|
528|999|1|510054367|O|P||-1|||You have already passed this exam||174|
528|999|1|510054906|O|P||-1|||You have already passed this exam||174|
528|999|1|510056318|O|P||-1|||You have already passed this exam||97|
528|999|1|510056468|O|P||-1|||You have already passed this exam||174|
528|999|1|510057041|O|P||-1|||You have already passed this exam||46|
528|999|1|510059420|O|P||-1|||You have already passed this exam||97|
528|999|1|510062458|O|P||-1|||You have already passed this exam||29|
528|999|1|510065468|O|P||-1|||You have already passed this exam||29|
528|999|1|510065946|O|P||-1|||You have already passed this exam||64|
528|999|1|510066517|O|P||-1|||You have already passed this exam||174|
528|999|1|510067171|O|P||-1|||You have already passed this exam||1036|
528|999|1|510068270|O|P||-1|||You have already passed this exam||29|
528|999|1|510070368|O|P||-1|||You have already passed this exam||140|
528|999|1|510070705|O|P||-1|||You have already passed this exam||174|
528|999|1|510072312|O|P||-1|||You have already passed this exam||90|
528|999|1|510072400|O|P||-1|||You have already passed this exam||29|
528|999|1|510073171|O|P||-1|||You have already passed this exam||49|
528|999|1|510073570|O|P||-1|||You have already passed this exam||97|
528|999|1|510073864|O|P||-1|||You have already passed this exam||76|
528|999|1|510075704|O|P||-1|||You have already passed this exam||161|
528|999|1|510078941|O|P||-1|||You have already passed this exam||76|
528|999|1|510079125|O|P||-1|||You have already passed this exam||90|
528|999|1|510081852|O|P||-1|||You have already passed this exam||1128|
528|999|1|510083493|O|P||-1|||You have already passed this exam||140|
528|999|1|510084104|O|P||-1|||You have already passed this exam||161|
528|999|1|510085737|O|P||-1|||You have already passed this exam||174|
528|999|1|510086810|O|P||-1|||You have already passed this exam||97|
528|999|1|510088744|O|P||-1|||You have already passed this exam||174|
528|999|1|510089193|O|P||-1|||You have already passed this exam||97|
528|999|1|510089842|O|P||-1|||You have already passed this exam||97|
528|999|1|510090687|O|P||-1|||You have already passed this exam||19|
528|999|1|510092895|O|P||-1|||You have already passed this exam||29|
528|999|1|510094872|O|P||-1|||You have already passed this exam||19|
528|999|1|510096245|O|P||-1|||You have already passed this exam||81|
528|999|1|510097196|O|P||-1|||You have already passed this exam||97|
528|999|1|510098535|O|P||-1|||You have already passed this exam||46|
528|999|1|510099214|O|P||-1|||You have already passed this exam||174|
528|999|1|510099364|O|P||-1|||You have already passed this exam||97|
528|999|1|510100368|O|P||-1|||You have already passed this exam||97|
528|999|1|510103087|O|P||-1|||You have already passed this exam||174|
528|999|1|510104517|O|P||-1|||You have already passed this exam||97|
528|999|1|510104745|O|P||-1|||You have already passed this exam||97|
528|999|1|510106049|O|P||-1|||You have already passed this exam||97|
528|999|1|510106054|O|P||-1|||You have already passed this exam||174|
528|999|1|510107931|O|P||-1|||You have already passed this exam||139|
528|999|1|510111314|O|P||-1|||You have already passed this exam||46|
528|999|1|510112339|O|P||-1|||You have already passed this exam||97|
528|999|1|510112961|O|P||-1|||You have already passed this exam||139|
528|999|1|510113009|O|P||-1|||You have already passed this exam||46|
528|999|1|510114293|O|P||-1|||You have already passed this exam||97|
528|999|1|510114339|O|P||-1|||You have already passed this exam||97|
528|999|1|510116360|O|P||-1|||You have already passed this exam||97|
528|999|1|510116513|O|P||-1|||You have already passed this exam||159|
528|999|1|510117259|O|P||-1|||You have already passed this exam||90|
528|999|1|510118234|O|P||-1|||You have already passed this exam||97|
528|999|1|510121753|O|P||-1|||You have already passed this exam||97|
528|999|1|510121870|O|P||-1|||You have already passed this exam||147|
528|999|1|510122887|O|P||-1|||You have already passed this exam||821|
528|999|1|510123916|O|P||-1|||You have already passed this exam||76|
528|999|1|510126725|O|P||-1|||You have already passed this exam||97|
528|999|1|510127261|O|P||-1|||You have already passed this exam||78|
528|999|1|510127613|O|P||-1|||You have already passed this exam||174|
528|999|1|510128789|O|P||-1|||You have already passed this exam||49|
528|999|1|510130345|O|P||-1|||You have already passed this exam||46|
528|999|1|510131652|O|P||-1|||You have already passed this exam||139|
528|999|1|510132960|O|P||-1|||You have already passed this exam||23|
528|999|1|510134243|O|P||-1|||You have already passed this exam||97|
528|999|1|510135728|O|P||-1|||You have already passed this exam||174|
528|999|1|510136244|O|P||-1|||You have already passed this exam||97|
528|999|1|510136316|O|P||-1|||You have already passed this exam||97|
528|999|1|510136544|O|P||-1|||You have already passed this exam||1441|
528|999|1|510137744|O|P||-1|||You have already passed this exam||76|
528|999|1|510137776|O|P||-1|||You have already passed this exam||97|
528|999|1|510138393|O|P||-1|||You have already passed this exam||1139|
528|999|1|510139516|O|P||-1|||You have already passed this exam||23|
528|999|1|510139539|O|P||-1|||You have already passed this exam||97|
528|999|1|510140746|O|P||-1|||You have already passed this exam||97|
528|999|1|510140941|O|P||-1|||You have already passed this exam||97|
528|999|1|510141499|O|P||-1|||You have already passed this exam||97|
528|999|1|510141513|O|P||-1|||You have already passed this exam||174|
528|999|1|510142974|O|P||-1|||You have already passed this exam||97|
528|999|1|510143926|O|P||-1|||You have already passed this exam||90|
528|999|1|510144558|O|P||-1|||You have already passed this exam||97|
528|999|1|510144828|O|P||-1|||You have already passed this exam||46|
528|999|1|510144988|O|P||-1|||You have already passed this exam||97|
528|999|1|510145801|O|P||-1|||You have already passed this exam||139|
528|999|1|510147938|O|P||-1|||You have already passed this exam||76|
528|999|1|510153135|O|P||-1|||You have already passed this exam||159|
528|999|1|510158288|O|P||-1|||You have already passed this exam||97|
528|999|1|510158574|O|P||-1|||You have already passed this exam||97|
528|999|1|510159948|O|P||-1|||You have already passed this exam||97|
528|999|1|510159980|O|P||-1|||You have already passed this exam||174|
528|999|1|510162903|O|P||-1|||You have already passed this exam||23|
528|999|1|510163329|O|P||-1|||You have already passed this exam||97|
528|999|1|510163376|O|P||-1|||You have already passed this exam||78|
528|999|1|510163567|O|P||-1|||You have already passed this exam||97|
528|999|1|510163702|O|P||-1|||You have already passed this exam||174|
528|999|1|510164499|O|P||-1|||You have already passed this exam||19|
528|999|1|510168714|O|P||-1|||You have already passed this exam||174|
528|999|1|510168727|O|P||-1|||You have already passed this exam||166|
528|999|1|510170573|O|P||-1|||You have already passed this exam||139|
528|999|1|510172806|O|P||-1|||You have already passed this exam||174|
528|999|1|510175251|O|P||-1|||You have already passed this exam||19|
528|999|1|510178006|O|P||-1|||You have already passed this exam||10|
528|999|1|510178263|O|P||-1|||You have already passed this exam||97|
528|999|1|510180052|O|P||-1|||You have already passed this exam||174|
528|999|1|510180455|O|P||-1|||You have already passed this exam||174|
528|999|1|510181165|O|P||-1|||You have already passed this exam||97|
528|999|1|510181681|O|P||-1|||You have already passed this exam||46|
528|999|1|510182545|O|P||-1|||You have already passed this exam||97|
528|999|1|510182937|O|P||-1|||You have already passed this exam||23|
528|999|1|510184767|O|P||-1|||You have already passed this exam||97|
528|999|1|510185653|O|P||-1|||You have already passed this exam||2851|
528|999|1|510185944|O|P||-1|||You have already passed this exam||97|
528|999|1|510187364|O|P||-1|||You have already passed this exam||97|
528|999|1|510187494|O|P||-1|||You have already passed this exam||97|
528|999|1|510188432|O|P||-1|||You have already passed this exam||78|
528|999|1|510188919|O|P||-1|||You have already passed this exam||97|
528|999|1|510191099|O|P||-1|||You have already passed this exam||174|
528|999|1|510191645|O|P||-1|||You have already passed this exam||139|
528|999|1|510192326|O|P||-1|||You have already passed this exam||140|
528|999|1|510197578|O|P||-1|||You have already passed this exam||97|
528|999|1|510200874|O|P||-1|||You have already passed this exam||19|
528|999|1|510201206|O|P||-1|||You have already passed this exam||97|
528|999|1|510201986|O|P||-1|||You have already passed this exam||97|
528|999|1|510205382|O|P||-1|||You have already passed this exam||97|
528|999|1|510207719|O|P||-1|||You have already passed this exam||140|
528|999|1|510208095|O|P||-1|||You have already passed this exam||97|
528|999|1|510208371|O|P||-1|||You have already passed this exam||97|
528|999|1|510212284|O|P||-1|||You have already passed this exam||97|
528|999|1|510213722|O|P||-1|||You have already passed this exam||19|
528|999|1|510214616|O|P||-1|||You have already passed this exam||1298|
528|999|1|510216886|O|P||-1|||You have already passed this exam||97|
528|999|1|510216914|O|P||-1|||You have already passed this exam||97|
528|999|1|510217109|O|P||-1|||You have already passed this exam||97|
528|999|1|510220822|O|P||-1|||You have already passed this exam||139|
528|999|1|510221296|O|P||-1|||You have already passed this exam||23|
528|999|1|510221713|O|P||-1|||You have already passed this exam||140|
528|999|1|510221771|O|P||-1|||You have already passed this exam||23|
528|999|1|510221900|O|P||-1|||You have already passed this exam||174|
528|999|1|510223394|O|P||-1|||You have already passed this exam||19|
528|999|1|510225017|O|P||-1|||You have already passed this exam||23|
528|999|1|510226773|O|P||-1|||You have already passed this exam||76|
528|999|1|510229501|O|P||-1|||You have already passed this exam||97|
528|999|1|510231912|O|P||-1|||You have already passed this exam||97|
528|999|1|510232388|O|P||-1|||You have already passed this exam||155|
528|999|1|510232844|O|P||-1|||You have already passed this exam||139|
528|999|1|510233626|O|P||-1|||You have already passed this exam||139|
528|999|1|510233628|O|P||-1|||You have already passed this exam||19|
528|999|1|510236799|O|P||-1|||You have already passed this exam||23|
528|999|1|510237365|O|P||-1|||You have already passed this exam||139|
