EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|INSTITUTE CODE|
530|999|1|500090960|O|P||-1|||You have already passed this exam||90|
530|999|1|500091251|O|P||-1|||You have already passed this exam||147|
530|999|1|500091357|O|P||-1|||You have already passed this exam||49|
530|999|1|500091760|O|P||-1|||You have already passed this exam||49|
530|999|1|500091772|O|P||-1|||You have already passed this exam||49|
530|999|1|500092447|O|P||-1|||You have already passed this exam||97|
530|999|1|500093025|O|P||-1|||You have already passed this exam||49|
530|999|1|500093446|O|P||-1|||You have already passed this exam||19|
530|999|1|500094312|O|P||-1|||You have already passed this exam||1139|
530|999|1|500095263|O|P||-1|||You have already passed this exam||174|
530|999|1|500095898|O|P||-1|||You have already passed this exam||49|
530|999|1|500096469|O|P||-1|||You have already passed this exam||49|
530|999|1|500096580|O|P||-1|||You have already passed this exam||49|
530|999|1|500098928|O|P||-1|||You have already passed this exam||19|
530|999|1|500098937|O|P||-1|||You have already passed this exam||49|
530|999|1|500099197|O|P||-1|||You have already passed this exam||49|
530|999|1|500100136|O|P||-1|||You have already passed this exam||76|
530|999|1|500100821|O|P||-1|||You have already passed this exam||78|
530|999|1|500100903|O|P||-1|||You have already passed this exam||49|
530|999|1|500101006|O|P||-1|||You have already passed this exam||64|
530|999|1|500101417|O|P||-1|||You have already passed this exam||159|
530|999|1|500101761|O|P||-1|||You have already passed this exam||49|
530|999|1|500102262|O|P||-1|||You have already passed this exam||1139|
530|999|1|500102973|O|P||-1|||You have already passed this exam||49|
530|999|1|500103004|O|P||-1|||You have already passed this exam||762|
530|999|1|500103989|O|P||-1|||You have already passed this exam||49|
530|999|1|500104164|O|P||-1|||You have already passed this exam||2746|
530|999|1|500104519|O|P||-1|||You have already passed this exam||97|
530|999|1|500104677|O|P||-1|||You have already passed this exam||49|
530|999|1|500104950|O|P||-1|||You have already passed this exam||19|
530|999|1|500105999|O|P||-1|||You have already passed this exam||19|
530|999|1|500106031|O|P||-1|||You have already passed this exam||159|
530|999|1|500106163|O|P||-1|||You have already passed this exam||49|
530|999|1|500106551|O|P||-1|||You have already passed this exam||161|
530|999|1|500106640|O|P||-1|||You have already passed this exam||140|
530|999|1|500106743|O|P||-1|||You have already passed this exam||1139|
530|999|1|500108633|O|P||-1|||You have already passed this exam||76|
530|999|1|500108652|O|P||-1|||You have already passed this exam||174|
530|999|1|500109873|O|P||-1|||You have already passed this exam||49|
530|999|1|500109875|O|P||-1|||You have already passed this exam||49|
530|999|1|500110101|O|P||-1|||You have already passed this exam||49|
530|999|1|500110186|O|P||-1|||You have already passed this exam||49|
530|999|1|500110799|O|P||-1|||You have already passed this exam||49|
530|999|1|500110862|O|P||-1|||You have already passed this exam||76|
530|999|1|500110908|O|P||-1|||You have already passed this exam||49|
530|999|1|500111213|O|P||-1|||You have already passed this exam||49|
530|999|1|500111257|O|P||-1|||You have already passed this exam||49|
530|999|1|500111308|O|P||-1|||You have already passed this exam||49|
530|999|1|500111394|O|P||-1|||You have already passed this exam||49|
530|999|1|500111490|O|P||-1|||You have already passed this exam||49|
530|999|1|500111577|O|P||-1|||You have already passed this exam||23|
530|999|1|500111918|O|P||-1|||You have already passed this exam||97|
530|999|1|500111992|O|P||-1|||You have already passed this exam||49|
530|999|1|500112052|O|P||-1|||You have already passed this exam||97|
530|999|1|500112081|O|P||-1|||You have already passed this exam||49|
530|999|1|500112257|O|P||-1|||You have already passed this exam||19|
530|999|1|500112324|O|P||-1|||You have already passed this exam||49|
530|999|1|500112484|O|P||-1|||You have already passed this exam||49|
530|999|1|500112561|O|P||-1|||You have already passed this exam||23|
530|999|1|500112680|O|P||-1|||You have already passed this exam||49|
530|999|1|500113134|O|P||-1|||You have already passed this exam||49|
530|999|1|500113278|O|P||-1|||You have already passed this exam||49|
530|999|1|500113439|O|P||-1|||You have already passed this exam||97|
530|999|1|500113520|O|P||-1|||You have already passed this exam||49|
530|999|1|500113595|O|P||-1|||You have already passed this exam||1139|
530|999|1|500113646|O|P||-1|||You have already passed this exam||49|
530|999|1|500113881|O|P||-1|||You have already passed this exam||49|
530|999|1|500113916|O|P||-1|||You have already passed this exam||49|
530|999|1|500114194|O|P||-1|||You have already passed this exam||49|
530|999|1|500114198|O|P||-1|||You have already passed this exam||49|
530|999|1|500114349|O|P||-1|||You have already passed this exam||49|
530|999|1|500114376|O|P||-1|||You have already passed this exam||49|
530|999|1|500114389|O|P||-1|||You have already passed this exam||49|
530|999|1|500114410|O|P||-1|||You have already passed this exam||49|
530|999|1|500114432|O|P||-1|||You have already passed this exam||78|
530|999|1|500114457|O|P||-1|||You have already passed this exam||49|
530|999|1|500114476|O|P||-1|||You have already passed this exam||49|
530|999|1|500114528|O|P||-1|||You have already passed this exam||49|
530|999|1|500114812|O|P||-1|||You have already passed this exam||19|
530|999|1|500114844|O|P||-1|||You have already passed this exam||49|
530|999|1|500114884|O|P||-1|||You have already passed this exam||49|
530|999|1|500115271|O|P||-1|||You have already passed this exam||49|
530|999|1|500115456|O|P||-1|||You have already passed this exam||139|
530|999|1|500115656|O|P||-1|||You have already passed this exam||49|
530|999|1|500115671|O|P||-1|||You have already passed this exam||49|
530|999|1|500115846|O|P||-1|||You have already passed this exam||49|
530|999|1|500115962|O|P||-1|||You have already passed this exam||97|
530|999|1|500116001|O|P||-1|||You have already passed this exam||159|
530|999|1|500116012|O|P||-1|||You have already passed this exam||49|
530|999|1|500116097|O|P||-1|||You have already passed this exam||49|
530|999|1|500116192|O|P||-1|||You have already passed this exam||49|
530|999|1|500116212|O|P||-1|||You have already passed this exam||49|
530|999|1|500116242|O|P||-1|||You have already passed this exam||49|
530|999|1|500116434|O|P||-1|||You have already passed this exam||49|
530|999|1|500116523|O|P||-1|||You have already passed this exam||49|
530|999|1|500116581|O|P||-1|||You have already passed this exam||49|
530|999|1|500116925|O|P||-1|||You have already passed this exam||49|
530|999|1|500117112|O|P||-1|||You have already passed this exam||78|
530|999|1|500117138|O|P||-1|||You have already passed this exam||51|
530|999|1|500117249|O|P||-1|||You have already passed this exam||49|
530|999|1|500117343|O|P||-1|||You have already passed this exam||139|
530|999|1|500117556|O|P||-1|||You have already passed this exam||49|
530|999|1|500117667|O|P||-1|||You have already passed this exam||49|
530|999|1|500117707|O|P||-1|||You have already passed this exam||49|
530|999|1|500117805|O|P||-1|||You have already passed this exam||19|
530|999|1|500118121|O|P||-1|||You have already passed this exam||49|
530|999|1|500118546|O|P||-1|||You have already passed this exam||76|
530|999|1|500119542|O|P||-1|||You have already passed this exam||76|
530|999|1|500119600|O|P||-1|||You have already passed this exam||90|
530|999|1|500119723|O|P||-1|||You have already passed this exam||49|
530|999|1|500120200|O|P||-1|||You have already passed this exam||64|
530|999|1|500120361|O|P||-1|||You have already passed this exam||49|
530|999|1|500120367|O|P||-1|||You have already passed this exam||49|
530|999|1|500120457|O|P||-1|||You have already passed this exam||49|
530|999|1|500120983|O|P||-1|||You have already passed this exam||49|
530|999|1|500121059|O|P||-1|||You have already passed this exam||49|
530|999|1|500121094|O|P||-1|||You have already passed this exam||265|
530|999|1|500121159|O|P||-1|||You have already passed this exam||49|
530|999|1|500121303|O|P||-1|||You have already passed this exam||76|
530|999|1|500121516|O|P||-1|||You have already passed this exam||49|
530|999|1|500121809|O|P||-1|||You have already passed this exam||49|
530|999|1|500122495|O|P||-1|||You have already passed this exam||139|
530|999|1|500122785|O|P||-1|||You have already passed this exam||49|
530|999|1|500123391|O|P||-1|||You have already passed this exam||76|
530|999|1|500123446|O|P||-1|||You have already passed this exam||92|
530|999|1|500123510|O|P||-1|||You have already passed this exam||49|
530|999|1|500123611|O|P||-1|||You have already passed this exam||174|
530|999|1|500123740|O|P||-1|||You have already passed this exam||49|
530|999|1|500123749|O|P||-1|||You have already passed this exam||49|
530|999|1|500123761|O|P||-1|||You have already passed this exam||49|
530|999|1|500123915|O|P||-1|||You have already passed this exam||49|
530|999|1|500124042|O|P||-1|||You have already passed this exam||49|
530|999|1|500124071|A|P||-1|||You have already passed this exam||176|
530|999|1|500124248|O|P||-1|||You have already passed this exam||49|
530|999|1|500124943|O|P||-1|||You have already passed this exam||76|
530|999|1|500125239|O|P||-1|||You have already passed this exam||159|
530|999|1|500125666|O|P||-1|||You have already passed this exam||92|
530|999|1|500126009|O|P||-1|||You have already passed this exam||9999|
530|999|1|500126520|O|P||-1|||You have already passed this exam||49|
530|999|1|500126742|O|P||-1|||You have already passed this exam||49|
530|999|1|500127318|O|P||-1|||You have already passed this exam||19|
530|999|1|500127500|O|P||-1|||You have already passed this exam||49|
530|999|1|500127636|O|P||-1|||You have already passed this exam||159|
530|999|1|500127697|O|P||-1|||You have already passed this exam||1122|
530|999|1|500127899|O|P||-1|||You have already passed this exam||49|
530|999|1|500128614|O|P||-1|||You have already passed this exam||174|
530|999|1|500128987|O|P||-1|||You have already passed this exam||49|
530|999|1|500128990|O|P||-1|||You have already passed this exam||161|
530|999|1|500130509|O|P||-1|||You have already passed this exam||140|
530|999|1|500131014|O|P||-1|||You have already passed this exam||49|
530|999|1|500131570|O|P||-1|||You have already passed this exam||161|
530|999|1|500131802|O|P||-1|||You have already passed this exam||1343|
530|999|1|500131960|O|P||-1|||You have already passed this exam||139|
530|999|1|500131978|O|P||-1|||You have already passed this exam||97|
530|999|1|500132606|O|P||-1|||You have already passed this exam||97|
530|999|1|500133409|O|P||-1|||You have already passed this exam||161|
530|999|1|500133989|O|P||-1|||You have already passed this exam||139|
530|999|1|500134144|O|P||-1|||You have already passed this exam||19|
530|999|1|500134439|O|P||-1|||You have already passed this exam||159|
530|999|1|500135469|O|P||-1|||You have already passed this exam||76|
530|999|1|500135857|O|P||-1|||You have already passed this exam||19|
530|999|1|500136215|O|P||-1|||You have already passed this exam||19|
530|999|1|500136429|O|P||-1|||You have already passed this exam||140|
530|999|1|500136542|O|P||-1|||You have already passed this exam||174|
530|999|1|500136720|O|P||-1|||You have already passed this exam||49|
530|999|1|500137295|O|P||-1|||You have already passed this exam||174|
530|999|1|500137740|O|P||-1|||You have already passed this exam||743|
530|999|1|500138170|O|P||-1|||You have already passed this exam||49|
530|999|1|500138380|O|P||-1|||You have already passed this exam||159|
530|999|1|500138409|O|P||-1|||You have already passed this exam||49|
530|999|1|500138489|O|P||-1|||You have already passed this exam||49|
530|999|1|500138656|O|P||-1|||You have already passed this exam||49|
530|999|1|500139564|O|P||-1|||You have already passed this exam||161|
530|999|1|500139705|O|P||-1|||You have already passed this exam||92|
530|999|1|500140435|O|P||-1|||You have already passed this exam||49|
530|999|1|500140759|O|P||-1|||You have already passed this exam||707|
530|999|1|500140844|O|P||-1|||You have already passed this exam||49|
530|999|1|500141306|O|P||-1|||You have already passed this exam||19|
530|999|1|500141523|O|P||-1|||You have already passed this exam||140|
530|999|1|500141666|O|P||-1|||You have already passed this exam||49|
530|999|1|500142531|O|P||-1|||You have already passed this exam||49|
530|999|1|500142789|A|P||-1|||You have already passed this exam||49|
530|999|1|500142903|O|P||-1|||You have already passed this exam||19|
530|999|1|500143265|O|P||-1|||You have already passed this exam||49|
530|999|1|500143266|O|P||-1|||You have already passed this exam||49|
530|999|1|500143424|O|P||-1|||You have already passed this exam||49|
530|999|1|500144233|O|P||-1|||You have already passed this exam||49|
530|999|1|500144361|O|P||-1|||You have already passed this exam||49|
530|999|1|500144426|O|P||-1|||You have already passed this exam||49|
530|999|1|500144429|O|P||-1|||You have already passed this exam||49|
530|999|1|500144434|O|P||-1|||You have already passed this exam||49|
530|999|1|500144437|O|P||-1|||You have already passed this exam||49|
530|999|1|500144462|O|P||-1|||You have already passed this exam||49|
530|999|1|500144704|O|P||-1|||You have already passed this exam||49|
530|999|1|500144733|O|P||-1|||You have already passed this exam||49|
530|999|1|500144738|O|P||-1|||You have already passed this exam||49|
530|999|1|500144742|O|P||-1|||You have already passed this exam||49|
530|999|1|500145022|O|P||-1|||You have already passed this exam||139|
530|999|1|500145085|O|P||-1|||You have already passed this exam||49|
530|999|1|500145089|O|P||-1|||You have already passed this exam||174|
530|999|1|500145105|O|P||-1|||You have already passed this exam||49|
530|999|1|500145152|O|P||-1|||You have already passed this exam||49|
530|999|1|500145157|O|P||-1|||You have already passed this exam||49|
530|999|1|500145173|O|P||-1|||You have already passed this exam||49|
530|999|1|500145194|O|P||-1|||You have already passed this exam||49|
530|999|1|500145300|O|P||-1|||You have already passed this exam||147|
530|999|1|500145333|O|P||-1|||You have already passed this exam||49|
530|999|1|500145337|O|P||-1|||You have already passed this exam||49|
530|999|1|500145347|O|P||-1|||You have already passed this exam||49|
530|999|1|500145351|O|P||-1|||You have already passed this exam||49|
530|999|1|500145357|O|P||-1|||You have already passed this exam||49|
530|999|1|500145370|O|P||-1|||You have already passed this exam||49|
530|999|1|500145713|O|P||-1|||You have already passed this exam||49|
530|999|1|500145719|O|P||-1|||You have already passed this exam||49|
530|999|1|500145729|O|P||-1|||You have already passed this exam||49|
530|999|1|500145747|O|P||-1|||You have already passed this exam||49|
530|999|1|500145820|O|P||-1|||You have already passed this exam||49|
530|999|1|500145831|O|P||-1|||You have already passed this exam||49|
530|999|1|500146041|O|P||-1|||You have already passed this exam||49|
530|999|1|500146083|O|P||-1|||You have already passed this exam||49|
530|999|1|500146121|O|P||-1|||You have already passed this exam||49|
530|999|1|500146209|O|P||-1|||You have already passed this exam||49|
530|999|1|500146211|O|P||-1|||You have already passed this exam||49|
530|999|1|500146224|O|P||-1|||You have already passed this exam||49|
530|999|1|500146239|O|P||-1|||You have already passed this exam||49|
530|999|1|500146250|O|P||-1|||You have already passed this exam||49|
530|999|1|500146255|O|P||-1|||You have already passed this exam||49|
530|999|1|500146298|O|P||-1|||You have already passed this exam||49|
530|999|1|500146317|O|P||-1|||You have already passed this exam||49|
530|999|1|500146322|O|P||-1|||You have already passed this exam||49|
530|999|1|500146347|O|P||-1|||You have already passed this exam||49|
530|999|1|500146379|O|P||-1|||You have already passed this exam||49|
530|999|1|500146684|O|P||-1|||You have already passed this exam||49|
530|999|1|500146909|O|P||-1|||You have already passed this exam||49|
530|999|1|500147164|O|P||-1|||You have already passed this exam||49|
530|999|1|500147173|O|P||-1|||You have already passed this exam||49|
530|999|1|500147181|O|P||-1|||You have already passed this exam||49|
530|999|1|500147750|O|P||-1|||You have already passed this exam||49|
530|999|1|500147756|O|P||-1|||You have already passed this exam||49|
530|999|1|500147758|O|P||-1|||You have already passed this exam||49|
530|999|1|500147763|O|P||-1|||You have already passed this exam||49|
530|999|1|500147766|O|P||-1|||You have already passed this exam||49|
530|999|1|500147777|O|P||-1|||You have already passed this exam||49|
530|999|1|500147815|O|P||-1|||You have already passed this exam||49|
530|999|1|500147884|O|P||-1|||You have already passed this exam||49|
530|999|1|500147924|O|P||-1|||You have already passed this exam||49|
530|999|1|500147939|O|P||-1|||You have already passed this exam||78|
530|999|1|500147945|O|P||-1|||You have already passed this exam||49|
530|999|1|500147962|O|P||-1|||You have already passed this exam||49|
530|999|1|500148010|O|P||-1|||You have already passed this exam||49|
530|999|1|500148083|O|P||-1|||You have already passed this exam||49|
530|999|1|500148444|O|P||-1|||You have already passed this exam||49|
530|999|1|500148534|O|P||-1|||You have already passed this exam||1139|
530|999|1|500148857|O|P||-1|||You have already passed this exam||159|
530|999|1|500148958|O|P||-1|||You have already passed this exam||49|
530|999|1|500149178|O|P||-1|||You have already passed this exam||92|
530|999|1|500149221|O|P||-1|||You have already passed this exam||19|
530|999|1|500150852|O|P||-1|||You have already passed this exam||97|
530|999|1|500150889|O|P||-1|||You have already passed this exam||49|
530|999|1|500150891|O|P||-1|||You have already passed this exam||49|
530|999|1|500150893|O|P||-1|||You have already passed this exam||49|
530|999|1|500150901|O|P||-1|||You have already passed this exam||49|
530|999|1|500150906|O|P||-1|||You have already passed this exam||49|
530|999|1|500151205|O|P||-1|||You have already passed this exam||76|
530|999|1|500151843|O|P||-1|||You have already passed this exam||140|
530|999|1|500152101|O|P||-1|||You have already passed this exam||139|
530|999|1|500152173|O|P||-1|||You have already passed this exam||49|
530|999|1|500152239|O|P||-1|||You have already passed this exam||49|
530|999|1|500152244|O|P||-1|||You have already passed this exam||49|
530|999|1|500152263|O|P||-1|||You have already passed this exam||49|
530|999|1|500152283|O|P||-1|||You have already passed this exam||49|
530|999|1|500152289|O|P||-1|||You have already passed this exam||49|
530|999|1|500152291|O|P||-1|||You have already passed this exam||49|
530|999|1|500152292|O|P||-1|||You have already passed this exam||49|
530|999|1|500152458|O|P||-1|||You have already passed this exam||743|
530|999|1|500152511|O|P||-1|||You have already passed this exam||49|
530|999|1|500152637|O|P||-1|||You have already passed this exam||161|
530|999|1|500152799|O|P||-1|||You have already passed this exam||49|
530|999|1|500153070|O|P||-1|||You have already passed this exam||49|
530|999|1|500153306|O|P||-1|||You have already passed this exam||49|
530|999|1|500153319|O|P||-1|||You have already passed this exam||49|
530|999|1|500153324|O|P||-1|||You have already passed this exam||49|
530|999|1|500153601|O|P||-1|||You have already passed this exam||49|
530|999|1|500154138|O|P||-1|||You have already passed this exam||49|
530|999|1|500154205|O|P||-1|||You have already passed this exam||49|
530|999|1|500154641|O|P||-1|||You have already passed this exam||49|
530|999|1|500154656|O|P||-1|||You have already passed this exam||49|
530|999|1|500154671|O|P||-1|||You have already passed this exam||49|
530|999|1|500154751|O|P||-1|||You have already passed this exam||49|
530|999|1|500154802|O|P||-1|||You have already passed this exam||139|
530|999|1|500154824|O|P||-1|||You have already passed this exam||49|
530|999|1|500155100|O|P||-1|||You have already passed this exam||49|
530|999|1|500155254|O|P||-1|||You have already passed this exam||49|
530|999|1|500155381|O|P||-1|||You have already passed this exam||161|
530|999|1|500156922|O|P||-1|||You have already passed this exam||176|
530|999|1|500156990|O|P||-1|||You have already passed this exam||49|
530|999|1|500157327|O|P||-1|||You have already passed this exam||1139|
530|999|1|500158194|O|P||-1|||You have already passed this exam||49|
530|999|1|500158221|O|P||-1|||You have already passed this exam||49|
530|999|1|500158224|O|P||-1|||You have already passed this exam||49|
530|999|1|500159276|O|P||-1|||You have already passed this exam||49|
530|999|1|500159282|O|P||-1|||You have already passed this exam||49|
530|999|1|500159389|O|P||-1|||You have already passed this exam||139|
530|999|1|500159562|O|P||-1|||You have already passed this exam||49|
530|999|1|500160315|O|P||-1|||You have already passed this exam||159|
530|999|1|500160350|O|P||-1|||You have already passed this exam||49|
530|999|1|500160355|O|P||-1|||You have already passed this exam||49|
530|999|1|500161328|O|P||-1|||You have already passed this exam||76|
530|999|1|500161508|O|P||-1|||You have already passed this exam||161|
530|999|1|500161857|O|P||-1|||You have already passed this exam||49|
530|999|1|500161891|O|P||-1|||You have already passed this exam||49|
530|999|1|500161948|O|P||-1|||You have already passed this exam||49|
530|999|1|500162424|O|P||-1|||You have already passed this exam||76|
530|999|1|500162460|O|P||-1|||You have already passed this exam||49|
530|999|1|500162482|O|P||-1|||You have already passed this exam||139|
530|999|1|500162679|O|P||-1|||You have already passed this exam||140|
530|999|1|500163176|O|P||-1|||You have already passed this exam||49|
530|999|1|500163485|O|P||-1|||You have already passed this exam||49|
530|999|1|500163486|O|P||-1|||You have already passed this exam||49|
530|999|1|500163603|O|P||-1|||You have already passed this exam||762|
530|999|1|500164024|O|P||-1|||You have already passed this exam||161|
530|999|1|500164073|O|P||-1|||You have already passed this exam||19|
530|999|1|500164192|O|P||-1|||You have already passed this exam||97|
530|999|1|500164326|O|P||-1|||You have already passed this exam||78|
530|999|1|500164330|O|P||-1|||You have already passed this exam||92|
530|999|1|500165147|O|P||-1|||You have already passed this exam||76|
530|999|1|500165356|O|P||-1|||You have already passed this exam||140|
530|999|1|500165387|O|P||-1|||You have already passed this exam||140|
530|999|1|500165574|O|P||-1|||You have already passed this exam||76|
530|999|1|500166380|O|P||-1|||You have already passed this exam||49|
530|999|1|500166516|O|P||-1|||You have already passed this exam||140|
530|999|1|500166805|O|P||-1|||You have already passed this exam||23|
530|999|1|500167108|O|P||-1|||You have already passed this exam||97|
530|999|1|500167326|O|P||-1|||You have already passed this exam||49|
530|999|1|500167406|O|P||-1|||You have already passed this exam||49|
530|999|1|500167802|O|P||-1|||You have already passed this exam||174|
530|999|1|500167823|O|P||-1|||You have already passed this exam||49|
530|999|1|500167966|O|P||-1|||You have already passed this exam||49|
530|999|1|500168168|O|P||-1|||You have already passed this exam||49|
530|999|1|500168582|O|P||-1|||You have already passed this exam||1139|
530|999|1|500168591|O|P||-1|||You have already passed this exam||49|
530|999|1|500168680|O|P||-1|||You have already passed this exam||49|
530|999|1|500168880|O|P||-1|||You have already passed this exam||49|
530|999|1|500169283|O|P||-1|||You have already passed this exam||49|
530|999|1|500169453|O|P||-1|||You have already passed this exam||49|
530|999|1|500169654|O|P||-1|||You have already passed this exam||19|
530|999|1|500169743|O|P||-1|||You have already passed this exam||49|
530|999|1|500169748|O|P||-1|||You have already passed this exam||49|
530|999|1|500169809|O|P||-1|||You have already passed this exam||174|
530|999|1|500169959|O|P||-1|||You have already passed this exam||49|
530|999|1|500170246|O|P||-1|||You have already passed this exam||49|
530|999|1|500170333|O|P||-1|||You have already passed this exam||161|
530|999|1|500170337|O|P||-1|||You have already passed this exam||46|
530|999|1|500170338|O|P||-1|||You have already passed this exam||23|
530|999|1|500170383|O|P||-1|||You have already passed this exam||49|
530|999|1|500170736|O|P||-1|||You have already passed this exam||49|
530|999|1|500170824|O|P||-1|||You have already passed this exam||49|
530|999|1|500170946|O|P||-1|||You have already passed this exam||49|
530|999|1|500171035|O|P||-1|||You have already passed this exam||49|
530|999|1|500171422|O|P||-1|||You have already passed this exam||49|
530|999|1|500171543|O|P||-1|||You have already passed this exam||49|
530|999|1|500171817|O|P||-1|||You have already passed this exam||139|
530|999|1|500172082|O|P||-1|||You have already passed this exam||76|
530|999|1|500172168|O|P||-1|||You have already passed this exam||159|
530|999|1|500172206|O|P||-1|||You have already passed this exam||97|
530|999|1|500172224|O|P||-1|||You have already passed this exam||76|
530|999|1|500172306|O|P||-1|||You have already passed this exam||762|
530|999|1|500172526|O|P||-1|||You have already passed this exam||49|
530|999|1|500172731|O|P||-1|||You have already passed this exam||49|
530|999|1|500172891|O|P||-1|||You have already passed this exam||49|
530|999|1|500173009|O|P||-1|||You have already passed this exam||49|
530|999|1|500173475|O|P||-1|||You have already passed this exam||49|
530|999|1|500173850|O|P||-1|||You have already passed this exam||49|
530|999|1|500174111|O|P||-1|||You have already passed this exam||46|
530|999|1|500174469|O|P||-1|||You have already passed this exam||49|
530|999|1|500174905|O|P||-1|||You have already passed this exam||174|
530|999|1|500175108|O|P||-1|||You have already passed this exam||49|
530|999|1|500175192|O|P||-1|||You have already passed this exam||49|
530|999|1|500175282|O|P||-1|||You have already passed this exam||49|
530|999|1|500175449|O|P||-1|||You have already passed this exam||140|
530|999|1|500175486|O|P||-1|||You have already passed this exam||2656|
530|999|1|500175568|O|P||-1|||You have already passed this exam||90|
530|999|1|500175595|O|P||-1|||You have already passed this exam||140|
530|999|1|500175829|O|P||-1|||You have already passed this exam||1298|
530|999|1|500175894|O|P||-1|||You have already passed this exam||1139|
530|999|1|500176009|O|P||-1|||You have already passed this exam||49|
530|999|1|500176226|O|P||-1|||You have already passed this exam||49|
530|999|1|500176403|O|P||-1|||You have already passed this exam||49|
530|999|1|500176427|O|P||-1|||You have already passed this exam||49|
530|999|1|500176589|O|P||-1|||You have already passed this exam||112|
530|999|1|500176936|O|P||-1|||You have already passed this exam||49|
530|999|1|500177076|O|P||-1|||You have already passed this exam||49|
530|999|1|500177080|O|P||-1|||You have already passed this exam||49|
530|999|1|500177286|O|P||-1|||You have already passed this exam||49|
530|999|1|500177300|O|P||-1|||You have already passed this exam||174|
530|999|1|500177491|O|P||-1|||You have already passed this exam||49|
530|999|1|500177520|O|P||-1|||You have already passed this exam||49|
530|999|1|500177584|O|P||-1|||You have already passed this exam||49|
530|999|1|500177705|O|P||-1|||You have already passed this exam||49|
530|999|1|500177889|O|P||-1|||You have already passed this exam||19|
530|999|1|500178069|O|P||-1|||You have already passed this exam||49|
530|999|1|500178322|O|P||-1|||You have already passed this exam||49|
530|999|1|500178335|O|P||-1|||You have already passed this exam||49|
530|999|1|500178812|O|P||-1|||You have already passed this exam||49|
530|999|1|500179193|O|P||-1|||You have already passed this exam||49|
530|999|1|500179195|O|P||-1|||You have already passed this exam||97|
530|999|1|500179360|O|P||-1|||You have already passed this exam||49|
530|999|1|500179748|O|P||-1|||You have already passed this exam||92|
530|999|1|500180165|O|P||-1|||You have already passed this exam||139|
530|999|1|500180324|O|P||-1|||You have already passed this exam||64|
530|999|1|500180842|O|P||-1|||You have already passed this exam||76|
530|999|1|500181127|O|P||-1|||You have already passed this exam||139|
530|999|1|500181300|O|P||-1|||You have already passed this exam||49|
530|999|1|500181363|O|P||-1|||You have already passed this exam||49|
530|999|1|500181401|O|P||-1|||You have already passed this exam||92|
530|999|1|500181709|O|P||-1|||You have already passed this exam||78|
530|999|1|500181845|O|P||-1|||You have already passed this exam||97|
530|999|1|500182185|O|P||-1|||You have already passed this exam||49|
530|999|1|500182205|O|P||-1|||You have already passed this exam||64|
530|999|1|500182442|O|P||-1|||You have already passed this exam||49|
530|999|1|500182454|O|P||-1|||You have already passed this exam||49|
530|999|1|500182760|O|P||-1|||You have already passed this exam||49|
530|999|1|500182860|O|P||-1|||You have already passed this exam||64|
530|999|1|500182872|O|P||-1|||You have already passed this exam||174|
530|999|1|500182913|O|P||-1|||You have already passed this exam||49|
530|999|1|500182929|O|P||-1|||You have already passed this exam||49|
530|999|1|500182944|O|P||-1|||You have already passed this exam||49|
530|999|1|500183063|O|P||-1|||You have already passed this exam||49|
530|999|1|500183179|O|P||-1|||You have already passed this exam||49|
530|999|1|500183206|O|P||-1|||You have already passed this exam||76|
530|999|1|500183251|O|P||-1|||You have already passed this exam||159|
530|999|1|500183341|O|P||-1|||You have already passed this exam||159|
530|999|1|500183502|O|P||-1|||You have already passed this exam||78|
530|999|1|500183583|O|P||-1|||You have already passed this exam||92|
530|999|1|500183818|O|P||-1|||You have already passed this exam||49|
530|999|1|500183845|O|P||-1|||You have already passed this exam||174|
530|999|1|500183980|O|P||-1|||You have already passed this exam||49|
530|999|1|500184045|O|P||-1|||You have already passed this exam||49|
530|999|1|500184209|O|P||-1|||You have already passed this exam||49|
530|999|1|500184351|O|P||-1|||You have already passed this exam||49|
530|999|1|500184486|O|P||-1|||You have already passed this exam||49|
530|999|1|500184510|O|P||-1|||You have already passed this exam||49|
530|999|1|500184629|O|P||-1|||You have already passed this exam||49|
530|999|1|500184726|O|P||-1|||You have already passed this exam||49|
530|999|1|500185085|O|P||-1|||You have already passed this exam||49|
530|999|1|500185129|O|P||-1|||You have already passed this exam||49|
530|999|1|500185156|O|P||-1|||You have already passed this exam||49|
530|999|1|500185243|O|P||-1|||You have already passed this exam||49|
530|999|1|500185383|O|P||-1|||You have already passed this exam||49|
530|999|1|500185541|O|P||-1|||You have already passed this exam||140|
530|999|1|500185694|O|P||-1|||You have already passed this exam||49|
530|999|1|500185698|O|P||-1|||You have already passed this exam||49|
530|999|1|500186429|O|P||-1|||You have already passed this exam||49|
530|999|1|500186580|O|P||-1|||You have already passed this exam||49|
530|999|1|500186609|O|P||-1|||You have already passed this exam||49|
530|999|1|500186906|O|P||-1|||You have already passed this exam||49|
530|999|1|500186943|O|P||-1|||You have already passed this exam||92|
530|999|1|500187006|O|P||-1|||You have already passed this exam||139|
530|999|1|500187008|O|P||-1|||You have already passed this exam||139|
530|999|1|500187291|O|P||-1|||You have already passed this exam||49|
530|999|1|500187473|O|P||-1|||You have already passed this exam||139|
530|999|1|500187542|O|P||-1|||You have already passed this exam||140|
530|999|1|500187810|O|P||-1|||You have already passed this exam||76|
