EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|INSTITUTE CODE|
1051|825|1|510282420|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282520|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282522|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282546|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282706|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282729|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282811|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282928|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282957|O|P||-1|||You have already passed this exam||140|
1051|825|1|510282973|O|P||-1|||You have already passed this exam||140|
1051|825|1|510283194|O|P||-1|||You have already passed this exam||140|
1051|825|1|510283425|O|P||-1|||You have already passed this exam||140|
1051|825|1|510283630|O|P||-1|||You have already passed this exam||140|
1051|825|1|510283731|O|P||-1|||You have already passed this exam||140|
1051|825|1|510283831|O|P||-1|||You have already passed this exam||140|
1051|825|1|510284058|O|P||-1|||You have already passed this exam||140|
1051|825|1|510284358|O|P||-1|||You have already passed this exam||140|
1051|825|1|510285303|O|P||-1|||You have already passed this exam||140|
1051|825|1|510285396|O|P||-1|||You have already passed this exam||140|
1051|825|1|510285476|O|P||-1|||You have already passed this exam||140|
1051|825|1|510285786|O|P||-1|||You have already passed this exam||140|
1051|825|1|510285829|O|P||-1|||You have already passed this exam||140|
1051|825|1|510285990|O|P||-1|||You have already passed this exam||140|
1051|825|1|510286117|O|P||-1|||You have already passed this exam||140|
1051|825|1|510286139|O|P||-1|||You have already passed this exam||140|
1051|825|1|510286371|O|P||-1|||You have already passed this exam||140|
1051|825|1|510286540|O|P||-1|||You have already passed this exam||140|
1051|825|1|510286685|O|P||-1|||You have already passed this exam||140|
1051|825|1|510287071|O|P||-1|||You have already passed this exam||140|
1051|825|1|510287248|O|P||-1|||You have already passed this exam||140|
1051|825|1|510287350|O|P||-1|||You have already passed this exam||140|
1051|825|1|510287707|O|P||-1|||You have already passed this exam||140|
1051|825|1|510287950|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288028|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288036|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288123|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288161|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288201|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288394|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288758|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288836|O|P||-1|||You have already passed this exam||140|
1051|825|1|510288960|O|P||-1|||You have already passed this exam||140|
1051|825|1|510289474|O|P||-1|||You have already passed this exam||140|
1051|825|1|510289683|O|P||-1|||You have already passed this exam||140|
1051|825|1|510289702|O|P||-1|||You have already passed this exam||140|
1051|825|1|510289719|O|P||-1|||You have already passed this exam||140|
1051|825|1|510290732|O|P||-1|||You have already passed this exam||140|
1051|825|1|510290853|O|P||-1|||You have already passed this exam||140|
1051|825|1|510290937|O|P||-1|||You have already passed this exam||140|
1051|825|1|510291325|O|P||-1|||You have already passed this exam||140|
1051|825|1|510291510|O|P||-1|||You have already passed this exam||140|
1051|825|1|510291538|O|P||-1|||You have already passed this exam||140|
1051|825|1|510291864|O|P||-1|||You have already passed this exam||140|
1051|825|1|510291917|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292069|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292213|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292316|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292523|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292735|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292778|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292829|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292964|O|P||-1|||You have already passed this exam||140|
1051|825|1|510292966|O|P||-1|||You have already passed this exam||140|
1051|825|1|510293035|O|P||-1|||You have already passed this exam||140|
1051|825|1|510293051|O|P||-1|||You have already passed this exam||140|
1051|825|1|510293467|O|P||-1|||You have already passed this exam||140|
1051|825|1|510293493|O|P||-1|||You have already passed this exam||140|
1051|825|1|510293803|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294137|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294386|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294625|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294682|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294732|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294867|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294884|O|P||-1|||You have already passed this exam||140|
1051|825|1|510294939|O|P||-1|||You have already passed this exam||140|
1051|825|1|510295029|O|P||-1|||You have already passed this exam||140|
1051|825|1|510295639|O|P||-1|||You have already passed this exam||140|
1051|825|1|510295956|O|P||-1|||You have already passed this exam||140|
1051|825|1|510295989|O|P||-1|||You have already passed this exam||140|
1051|825|1|510296475|O|P||-1|||You have already passed this exam||140|
1051|825|1|510296520|O|P||-1|||You have already passed this exam||140|
1051|825|1|510296538|O|P||-1|||You have already passed this exam||140|
1051|825|1|510298877|O|P||-1|||You have already passed this exam||140|
1051|825|1|510299380|O|P||-1|||You have already passed this exam||140|
1051|825|1|510299980|O|P||-1|||You have already passed this exam||140|
1051|825|1|510300597|O|P||-1|||You have already passed this exam||140|
1051|825|1|510301123|O|P||-1|||You have already passed this exam||140|
1051|825|1|510303137|O|P||-1|||You have already passed this exam||140|
1051|825|1|510303942|O|P||-1|||You have already passed this exam||140|
1051|825|1|510305418|O|P||-1|||You have already passed this exam||140|
1051|825|1|510305540|O|P||-1|||You have already passed this exam||140|
1051|825|1|510305552|O|P||-1|||You have already passed this exam||140|
1051|825|1|510306555|O|P||-1|||You have already passed this exam||140|
1051|825|1|510307164|O|P||-1|||You have already passed this exam||140|
1051|825|1|510308015|O|P||-1|||You have already passed this exam||140|
1051|825|1|510308438|O|P||-1|||You have already passed this exam||140|
1051|825|1|510308453|O|P||-1|||You have already passed this exam||140|
1051|825|1|510309966|O|P||-1|||You have already passed this exam||140|
1051|825|1|510310076|O|P||-1|||You have already passed this exam||140|
1051|825|1|510310155|O|P||-1|||You have already passed this exam||140|
1051|825|1|510310528|O|P||-1|||You have already passed this exam||140|
1051|825|1|510311842|O|P||-1|||You have already passed this exam||140|
1051|825|1|510311859|O|P||-1|||You have already passed this exam||140|
1051|825|1|510311890|O|P||-1|||You have already passed this exam||140|
1051|825|1|510312256|O|P||-1|||You have already passed this exam||140|
1051|825|1|510312526|O|P||-1|||You have already passed this exam||140|
1051|825|1|510313035|O|P||-1|||You have already passed this exam||140|
1051|825|1|510313174|O|P||-1|||You have already passed this exam||140|
1051|825|1|510313220|O|P||-1|||You have already passed this exam||140|
1051|825|1|510313534|O|P||-1|||You have already passed this exam||140|
1051|825|1|510314142|O|P||-1|||You have already passed this exam||140|
1051|825|1|510314475|O|P||-1|||You have already passed this exam||140|
1051|825|1|510314769|O|P||-1|||You have already passed this exam||140|
1051|825|1|510314951|O|P||-1|||You have already passed this exam||140|
1051|825|1|510316099|O|P||-1|||You have already passed this exam||140|
1051|825|1|510316194|O|P||-1|||You have already passed this exam||140|
1051|825|1|510316506|O|P||-1|||You have already passed this exam||140|
1051|825|1|510316679|O|P||-1|||You have already passed this exam||140|
1051|825|1|510316766|O|P||-1|||You have already passed this exam||140|
1051|825|1|510316811|O|P||-1|||You have already passed this exam||140|
1051|825|1|510317360|O|P||-1|||You have already passed this exam||140|
1051|825|1|510318407|O|P||-1|||You have already passed this exam||140|
1051|825|1|510319071|O|P||-1|||You have already passed this exam||140|
1051|825|1|510319679|O|P||-1|||You have already passed this exam||140|
1051|825|1|510319968|O|P||-1|||You have already passed this exam||140|
1051|825|1|510320942|O|P||-1|||You have already passed this exam||140|
1051|825|1|510321183|O|P||-1|||You have already passed this exam||140|
1051|825|1|510321226|O|P||-1|||You have already passed this exam||140|
1051|825|1|510321399|O|P||-1|||You have already passed this exam||140|
1051|825|1|510321647|O|P||-1|||You have already passed this exam||140|
1051|825|1|510321813|O|P||-1|||You have already passed this exam||140|
1051|825|1|510321906|O|P||-1|||You have already passed this exam||140|
1051|825|1|510322249|O|P||-1|||You have already passed this exam||140|
1051|825|1|510322297|O|P||-1|||You have already passed this exam||140|
1051|825|1|510322396|O|P||-1|||You have already passed this exam||140|
1051|825|1|510322492|O|P||-1|||You have already passed this exam||140|
1051|825|1|510323125|O|P||-1|||You have already passed this exam||140|
1051|825|1|510323196|O|P||-1|||You have already passed this exam||140|
1051|825|1|510323344|O|P||-1|||You have already passed this exam||140|
1051|825|1|510323406|O|P||-1|||You have already passed this exam||140|
1051|825|1|510323489|O|P||-1|||You have already passed this exam||140|
1051|825|1|510323987|O|P||-1|||You have already passed this exam||140|
1051|825|1|510324046|O|P||-1|||You have already passed this exam||140|
1051|825|1|510324467|O|P||-1|||You have already passed this exam||140|
1051|825|1|510324470|O|P||-1|||You have already passed this exam||140|
1051|825|1|510324783|O|P||-1|||You have already passed this exam||140|
1051|825|1|510325392|O|P||-1|||You have already passed this exam||140|
1051|825|1|510325821|O|P||-1|||You have already passed this exam||140|
1051|825|1|510326276|O|P||-1|||You have already passed this exam||140|
1051|825|1|510326308|O|P||-1|||You have already passed this exam||140|
1051|825|1|510326618|O|P||-1|||You have already passed this exam||140|
1051|825|1|510326832|O|P||-1|||You have already passed this exam||140|
1051|825|1|510326892|O|P||-1|||You have already passed this exam||140|
1051|825|1|510326928|O|P||-1|||You have already passed this exam||140|
1051|825|1|510327241|O|P||-1|||You have already passed this exam||140|
1051|825|1|510327963|O|P||-1|||You have already passed this exam||140|
1051|825|1|510328828|O|P||-1|||You have already passed this exam||140|
1051|825|1|510329318|O|P||-1|||You have already passed this exam||140|
1051|825|1|510329535|O|P||-1|||You have already passed this exam||140|
1051|825|1|510330461|O|P||-1|||You have already passed this exam||140|
1051|825|1|510330528|O|P||-1|||You have already passed this exam||140|
1051|825|1|510330643|O|P||-1|||You have already passed this exam||140|
1051|825|1|510330905|O|P||-1|||You have already passed this exam||140|
1051|825|1|510331370|O|P||-1|||You have already passed this exam||140|
1051|825|1|510332426|O|P||-1|||You have already passed this exam||140|
1051|825|1|510332469|O|P||-1|||You have already passed this exam||140|
1051|825|1|510332495|O|P||-1|||You have already passed this exam||140|
1051|825|1|510332541|O|P||-1|||You have already passed this exam||140|
1051|825|1|510333581|O|P||-1|||You have already passed this exam||140|
1051|825|1|510333652|O|P||-1|||You have already passed this exam||140|
1051|825|1|510333783|O|P||-1|||You have already passed this exam||140|
1051|825|1|510334189|O|P||-1|||You have already passed this exam||140|
1051|825|1|510334735|O|P||-1|||You have already passed this exam||140|
1051|825|1|510335215|O|P||-1|||You have already passed this exam||140|
1051|825|1|510335583|O|P||-1|||You have already passed this exam||140|
1051|825|1|510335881|O|P||-1|||You have already passed this exam||140|
1051|825|1|510337561|O|P||-1|||You have already passed this exam||140|
1051|825|1|510337626|O|P||-1|||You have already passed this exam||140|
1051|825|1|510337655|O|P||-1|||You have already passed this exam||140|
1051|825|1|510338406|O|P||-1|||You have already passed this exam||140|
1051|825|1|510338843|O|P||-1|||You have already passed this exam||140|
1051|825|1|510339221|O|P||-1|||You have already passed this exam||140|
1051|825|1|510339713|O|P||-1|||You have already passed this exam||140|
1051|825|1|510341193|O|P||-1|||You have already passed this exam||140|
1051|825|1|510341449|O|P||-1|||You have already passed this exam||140|
1051|825|1|510341525|O|P||-1|||You have already passed this exam||140|
1051|825|1|510341686|O|P||-1|||You have already passed this exam||140|
1051|825|1|510341970|O|P||-1|||You have already passed this exam||140|
1051|825|1|510342244|O|P||-1|||You have already passed this exam||140|
1051|825|1|510342335|O|P||-1|||You have already passed this exam||140|
1051|825|1|510342665|O|P||-1|||You have already passed this exam||140|
1051|825|1|510343302|O|P||-1|||You have already passed this exam||140|
1051|825|1|510343425|O|P||-1|||You have already passed this exam||140|
1051|825|1|510343512|O|P||-1|||You have already passed this exam||140|
1051|825|1|510344043|O|P||-1|||You have already passed this exam||140|
1051|825|1|510344472|O|P||-1|||You have already passed this exam||140|
1051|825|1|510344603|O|P||-1|||You have already passed this exam||140|
1051|825|1|510344876|O|P||-1|||You have already passed this exam||140|
1051|825|1|510344897|O|P||-1|||You have already passed this exam||140|
1051|825|1|510344925|O|P||-1|||You have already passed this exam||140|
1051|825|1|510345683|O|P||-1|||You have already passed this exam||140|
1051|825|1|510346365|O|P||-1|||You have already passed this exam||140|
1051|825|1|510346392|O|P||-1|||You have already passed this exam||140|
1051|825|1|510346486|O|P||-1|||You have already passed this exam||140|
1051|825|1|510347061|O|P||-1|||You have already passed this exam||140|
1051|825|1|510347275|O|P||-1|||You have already passed this exam||140|
1051|825|1|510347362|O|P||-1|||You have already passed this exam||140|
1051|825|1|510347786|O|P||-1|||You have already passed this exam||140|
1051|825|1|510348032|O|P||-1|||You have already passed this exam||140|
1051|825|1|510348520|O|P||-1|||You have already passed this exam||140|
1051|825|1|510348808|O|P||-1|||You have already passed this exam||140|
1051|825|1|510349042|O|P||-1|||You have already passed this exam||140|
1051|825|1|510349076|O|P||-1|||You have already passed this exam||140|
1051|825|1|510349194|O|P||-1|||You have already passed this exam||140|
1051|825|1|510349273|O|P||-1|||You have already passed this exam||140|
1051|825|1|510349275|O|P||-1|||You have already passed this exam||140|
1051|825|1|510349384|O|P||-1|||You have already passed this exam||140|
1051|825|1|510349944|O|P||-1|||You have already passed this exam||140|
1051|825|1|510350404|O|P||-1|||You have already passed this exam||140|
1051|825|1|510350756|O|P||-1|||You have already passed this exam||140|
1051|825|1|510350757|O|P||-1|||You have already passed this exam||140|
1051|825|1|510351166|O|P||-1|||You have already passed this exam||140|
1051|825|1|510351342|O|P||-1|||You have already passed this exam||140|
1051|825|1|510351411|O|P||-1|||You have already passed this exam||140|
1051|825|1|510351858|O|P||-1|||You have already passed this exam||140|
1051|825|1|510352115|O|P||-1|||You have already passed this exam||140|
1051|825|1|510352246|O|P||-1|||You have already passed this exam||140|
1051|825|1|510352278|O|P||-1|||You have already passed this exam||140|
1051|825|1|510352428|O|P||-1|||You have already passed this exam||140|
1051|825|1|510352568|O|P||-1|||You have already passed this exam||140|
1051|825|1|510352603|O|P||-1|||You have already passed this exam||140|
1051|825|1|510352635|O|P||-1|||You have already passed this exam||140|
1051|825|1|510354015|O|P||-1|||You have already passed this exam||140|
1051|825|1|510354221|O|P||-1|||You have already passed this exam||140|
1051|825|1|510354541|O|P||-1|||You have already passed this exam||140|
1051|825|1|510355302|O|P||-1|||You have already passed this exam||140|
1051|825|1|510356820|O|P||-1|||You have already passed this exam||140|
1051|825|1|510357515|O|P||-1|||You have already passed this exam||140|
1051|825|1|510359916|O|P||-1|||You have already passed this exam||140|
1051|825|1|510360362|O|P||-1|||You have already passed this exam||140|
1051|825|1|510361141|O|P||-1|||You have already passed this exam||140|
1051|825|1|510361275|O|P||-1|||You have already passed this exam||140|
1051|825|1|510361925|O|P||-1|||You have already passed this exam||140|
1051|825|1|510362344|O|P||-1|||You have already passed this exam||140|
1051|825|1|510362565|O|P||-1|||You have already passed this exam||140|
1051|825|1|510362641|O|P||-1|||You have already passed this exam||140|
1051|825|1|510363422|O|P||-1|||You have already passed this exam||140|
1051|825|1|510363477|O|P||-1|||You have already passed this exam||140|
1051|825|1|510363649|O|P||-1|||You have already passed this exam||140|
1051|825|1|510363866|O|P||-1|||You have already passed this exam||140|
1051|825|1|510363881|O|P||-1|||You have already passed this exam||140|
1051|825|1|510364098|O|P||-1|||You have already passed this exam||140|
1051|825|1|510364254|O|P||-1|||You have already passed this exam||140|
1051|825|1|510364299|O|P||-1|||You have already passed this exam||140|
1051|825|1|510364504|O|P||-1|||You have already passed this exam||140|
1051|825|1|510364584|O|P||-1|||You have already passed this exam||140|
1051|825|1|510365569|O|P||-1|||You have already passed this exam||140|
1051|825|1|510365629|O|P||-1|||You have already passed this exam||140|
1051|825|1|510366134|O|P||-1|||You have already passed this exam||140|
1051|825|1|510366155|O|P||-1|||You have already passed this exam||140|
1051|825|1|510366591|O|P||-1|||You have already passed this exam||140|
1051|825|1|510366598|O|P||-1|||You have already passed this exam||140|
1051|825|1|510367025|O|P||-1|||You have already passed this exam||140|
1051|825|1|510367216|O|P||-1|||You have already passed this exam||140|
1051|825|1|510367510|O|P||-1|||You have already passed this exam||140|
1051|825|1|510367697|O|P||-1|||You have already passed this exam||140|
1051|825|1|510367819|O|P||-1|||You have already passed this exam||140|
1051|825|1|510368375|O|P||-1|||You have already passed this exam||140|
1051|825|1|510368561|O|P||-1|||You have already passed this exam||140|
1051|825|1|510368674|O|P||-1|||You have already passed this exam||140|
1051|825|1|510368997|O|P||-1|||You have already passed this exam||140|
1051|825|1|510369532|O|P||-1|||You have already passed this exam||140|
1051|825|1|510369772|O|P||-1|||You have already passed this exam||140|
1051|825|1|510370419|O|P||-1|||You have already passed this exam||140|
1051|825|1|510371146|O|P||-1|||You have already passed this exam||140|
1051|825|1|510371498|O|P||-1|||You have already passed this exam||140|
1051|825|1|510372047|O|P||-1|||You have already passed this exam||140|
1051|825|1|510372251|O|P||-1|||You have already passed this exam||140|
1051|825|1|510372277|O|P||-1|||You have already passed this exam||140|
1051|825|1|510372305|O|P||-1|||You have already passed this exam||140|
1051|825|1|510372686|O|P||-1|||You have already passed this exam||140|
1051|825|1|510373057|O|P||-1|||You have already passed this exam||140|
1051|825|1|510373112|O|P||-1|||You have already passed this exam||140|
1051|825|1|510374062|O|P||-1|||You have already passed this exam||140|
1051|825|1|510374308|O|P||-1|||You have already passed this exam||140|
1051|825|1|510374336|O|P||-1|||You have already passed this exam||140|
1051|825|1|510374382|O|P||-1|||You have already passed this exam||140|
1051|825|1|510374864|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375160|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375281|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375336|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375430|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375447|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375524|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375723|O|P||-1|||You have already passed this exam||140|
1051|825|1|510375804|O|P||-1|||You have already passed this exam||140|
1051|825|1|510376162|O|P||-1|||You have already passed this exam||140|
1051|825|1|510376578|O|P||-1|||You have already passed this exam||140|
1051|825|1|510377097|O|P||-1|||You have already passed this exam||140|
1051|825|1|510377267|O|P||-1|||You have already passed this exam||140|
1051|825|1|510378159|O|P||-1|||You have already passed this exam||140|
1051|825|1|510378294|O|P||-1|||You have already passed this exam||140|
1051|825|1|510378317|O|P||-1|||You have already passed this exam||140|
1051|825|1|510378362|O|P||-1|||You have already passed this exam||140|
1051|825|1|510378570|O|P||-1|||You have already passed this exam||140|
1051|825|1|510378601|O|P||-1|||You have already passed this exam||140|
1051|825|1|510380001|O|P||-1|||You have already passed this exam||140|
1051|825|1|510380259|O|P||-1|||You have already passed this exam||140|
1051|825|1|510380563|O|P||-1|||You have already passed this exam||140|
1051|825|1|510380737|O|P||-1|||You have already passed this exam||140|
1051|825|1|510381633|O|P||-1|||You have already passed this exam||140|
1051|825|1|510383601|O|P||-1|||You have already passed this exam||140|
1051|825|1|510383813|O|P||-1|||You have already passed this exam||140|
1051|825|1|510386005|O|P||-1|||You have already passed this exam||140|
1051|825|1|510386331|O|P||-1|||You have already passed this exam||140|
1051|825|1|510386551|O|P||-1|||You have already passed this exam||140|
1051|825|1|510386617|O|P||-1|||You have already passed this exam||140|
1051|825|1|510388567|O|P||-1|||You have already passed this exam||140|
1051|825|1|510388902|O|P||-1|||You have already passed this exam||140|
1051|825|1|510389580|O|P||-1|||You have already passed this exam||140|
1051|825|1|510390046|O|P||-1|||You have already passed this exam||140|
1051|825|1|510390120|O|P||-1|||You have already passed this exam||140|
1051|825|1|510390164|O|P||-1|||You have already passed this exam||140|
1051|825|1|510391160|O|P||-1|||You have already passed this exam||140|
1051|825|1|510391266|O|P||-1|||You have already passed this exam||140|
1051|825|1|510391432|O|P||-1|||You have already passed this exam||140|
1051|825|1|510391442|O|P||-1|||You have already passed this exam||140|
1051|825|1|510391650|O|P||-1|||You have already passed this exam||140|
1051|825|1|510392779|O|P||-1|||You have already passed this exam||140|
1051|825|1|510392966|O|P||-1|||You have already passed this exam||140|
1051|825|1|510393555|O|P||-1|||You have already passed this exam||140|
1051|825|1|510393561|O|P||-1|||You have already passed this exam||140|
1051|825|1|510393596|O|P||-1|||You have already passed this exam||140|
1051|825|1|510393650|O|P||-1|||You have already passed this exam||140|
1051|825|1|510395189|O|P||-1|||You have already passed this exam||140|
1051|825|1|510395473|O|P||-1|||You have already passed this exam||140|
1051|825|1|510395806|O|P||-1|||You have already passed this exam||140|
1051|825|1|510395833|O|P||-1|||You have already passed this exam||140|
1051|825|1|510396000|O|P||-1|||You have already passed this exam||140|
1051|825|1|510397762|O|P||-1|||You have already passed this exam||140|
1051|825|1|510397798|O|P||-1|||You have already passed this exam||140|
1051|825|1|510398015|O|P||-1|||You have already passed this exam||140|
1051|825|1|510398216|O|P||-1|||You have already passed this exam||140|
1051|825|1|510401643|O|P||-1|||You have already passed this exam||140|
1051|825|1|510402548|O|P||-1|||You have already passed this exam||140|
1051|825|1|510403005|O|P||-1|||You have already passed this exam||140|
1051|825|1|510403618|O|P||-1|||You have already passed this exam||140|
1051|825|1|510403625|O|P||-1|||You have already passed this exam||140|
1051|825|1|510403679|O|P||-1|||You have already passed this exam||140|
1051|825|1|510403702|O|P||-1|||You have already passed this exam||140|
1051|825|1|510403893|O|P||-1|||You have already passed this exam||140|
1051|825|1|510404056|O|P||-1|||You have already passed this exam||140|
1051|825|1|510404845|O|P||-1|||You have already passed this exam||140|
1051|825|1|510404849|O|P||-1|||You have already passed this exam||140|
1051|825|1|510405221|O|P||-1|||You have already passed this exam||140|
1051|825|1|510405462|O|P||-1|||You have already passed this exam||140|
1051|825|1|510410078|O|P||-1|||You have already passed this exam||140|
1051|825|1|510410251|O|P||-1|||You have already passed this exam||140|
1051|825|1|510410602|O|P||-1|||You have already passed this exam||140|
1051|825|1|510410711|O|P||-1|||You have already passed this exam||140|
1051|825|1|510410927|O|P||-1|||You have already passed this exam||140|
1051|825|1|510411835|O|P||-1|||You have already passed this exam||140|
1051|825|1|510412065|O|P||-1|||You have already passed this exam||140|
1051|825|1|510412661|O|P||-1|||You have already passed this exam||140|
1051|825|1|510413861|O|P||-1|||You have already passed this exam||140|
1051|825|1|510414312|O|P||-1|||You have already passed this exam||140|
1051|825|1|510415020|O|P||-1|||You have already passed this exam||140|
1051|825|1|510415675|O|P||-1|||You have already passed this exam||140|
1051|825|1|510416931|O|P||-1|||You have already passed this exam||140|
1051|825|1|510416991|O|P||-1|||You have already passed this exam||140|
1051|825|1|510417094|O|P||-1|||You have already passed this exam||140|
1051|825|1|510417869|O|P||-1|||You have already passed this exam||140|
1051|825|1|510418208|O|P||-1|||You have already passed this exam||140|
1051|825|1|510418209|O|P||-1|||You have already passed this exam||140|
1051|825|1|510418554|O|P||-1|||You have already passed this exam||140|
1051|825|1|510418608|O|P||-1|||You have already passed this exam||140|
1051|825|1|510418786|O|P||-1|||You have already passed this exam||140|
1051|825|1|510418882|O|P||-1|||You have already passed this exam||140|
1051|825|1|510419365|O|P||-1|||You have already passed this exam||140|
1051|825|1|510419451|O|P||-1|||You have already passed this exam||140|
1051|825|1|510421249|O|P||-1|||You have already passed this exam||140|
1051|825|1|510421749|O|P||-1|||You have already passed this exam||140|
1051|825|1|510421850|O|P||-1|||You have already passed this exam||140|
1051|825|1|510422617|O|P||-1|||You have already passed this exam||140|
1051|825|1|510422819|O|P||-1|||You have already passed this exam||140|
1051|825|1|510422983|O|P||-1|||You have already passed this exam||140|
1051|825|1|510423198|O|P||-1|||You have already passed this exam||140|
1051|825|1|510423213|O|P||-1|||You have already passed this exam||140|
1051|825|1|510423249|O|P||-1|||You have already passed this exam||140|
1051|825|1|510423780|O|P||-1|||You have already passed this exam||140|
1051|825|1|510424104|O|P||-1|||You have already passed this exam||140|
1051|825|1|510424429|O|P||-1|||You have already passed this exam||140|
1051|825|1|510424497|O|P||-1|||You have already passed this exam||140|
1051|825|1|510424853|O|P||-1|||You have already passed this exam||140|
1051|825|1|510424982|O|P||-1|||You have already passed this exam||140|
1051|825|1|510425269|O|P||-1|||You have already passed this exam||140|
1051|825|1|510425440|O|P||-1|||You have already passed this exam||140|
1051|825|1|510427043|O|P||-1|||You have already passed this exam||140|
1051|825|1|510427128|O|P||-1|||You have already passed this exam||140|
1051|825|1|510427625|O|P||-1|||You have already passed this exam||140|
1051|825|1|510428694|O|P||-1|||You have already passed this exam||140|
1051|825|1|510429187|O|P||-1|||You have already passed this exam||140|
1051|825|1|510431227|O|P||-1|||You have already passed this exam||140|
1051|825|1|510432238|O|P||-1|||You have already passed this exam||140|
1051|825|1|510432502|O|P||-1|||You have already passed this exam||140|
1051|825|1|510433062|O|P||-1|||You have already passed this exam||140|
1051|825|1|510433356|O|P||-1|||You have already passed this exam||140|
1051|825|1|510433403|O|P||-1|||You have already passed this exam||140|
1051|825|1|510433692|O|P||-1|||You have already passed this exam||140|
1051|825|1|510434054|O|P||-1|||You have already passed this exam||140|
1051|825|1|510434294|O|P||-1|||You have already passed this exam||140|
1051|825|1|510434361|O|P||-1|||You have already passed this exam||140|
1051|825|1|510434735|O|P||-1|||You have already passed this exam||140|
1051|825|1|510435273|O|P||-1|||You have already passed this exam||140|
1051|825|1|510435528|O|P||-1|||You have already passed this exam||140|
1051|825|1|510435776|O|P||-1|||You have already passed this exam||140|
1051|825|1|510435939|O|P||-1|||You have already passed this exam||140|
1051|825|1|510436523|O|P||-1|||You have already passed this exam||140|
1051|825|1|510436525|O|P||-1|||You have already passed this exam||140|
1051|825|1|510436562|O|P||-1|||You have already passed this exam||140|
1051|825|1|510436638|O|P||-1|||You have already passed this exam||140|
1051|825|1|510437527|O|P||-1|||You have already passed this exam||140|
1051|825|1|510437930|O|P||-1|||You have already passed this exam||140|
1051|825|1|510437963|O|P||-1|||You have already passed this exam||140|
1051|825|1|510439051|O|P||-1|||You have already passed this exam||140|
1051|825|1|510443393|O|P||-1|||You have already passed this exam||140|
1051|825|1|510444005|O|P||-1|||You have already passed this exam||140|
1051|825|1|510445676|O|P||-1|||You have already passed this exam||140|
1051|825|1|510445940|O|P||-1|||You have already passed this exam||140|
1051|825|1|510446449|O|P||-1|||You have already passed this exam||140|
1051|825|1|510446674|O|P||-1|||You have already passed this exam||140|
1051|825|1|510446721|O|P||-1|||You have already passed this exam||140|
1051|825|1|510447780|O|P||-1|||You have already passed this exam||140|
1051|825|1|510449480|O|P||-1|||You have already passed this exam||140|
1051|825|1|510451661|O|P||-1|||You have already passed this exam||140|
1051|825|1|510455113|O|P||-1|||You have already passed this exam||140|
1051|825|1|510455346|O|P||-1|||You have already passed this exam||140|
1051|825|1|510455898|O|P||-1|||You have already passed this exam||140|
1051|825|1|510456262|O|P||-1|||You have already passed this exam||140|
1051|825|1|510456544|O|P||-1|||You have already passed this exam||140|
1051|825|1|510456583|O|P||-1|||You have already passed this exam||140|
1051|825|1|510456688|O|P||-1|||You have already passed this exam||140|
1051|825|1|510457788|O|P||-1|||You have already passed this exam||140|
1051|825|1|510457807|O|P||-1|||You have already passed this exam||140|
1051|825|1|510458083|O|P||-1|||You have already passed this exam||140|
1051|825|1|510458182|O|P||-1|||You have already passed this exam||140|
1051|825|1|510458206|O|P||-1|||You have already passed this exam||140|
