
 812262247=1000169|NA|ABORT|IN|INR|2712201^iibfregn^2712201^812262247|812262247|1770|Transaction Aborted|NA|NA|2021-10-28 09:09:34|NA|NA|1000169|0.00^0.00||||||||||

 812262255=1000169|1867534041329|BOOKED|IN|INR|2712334^iibfregn^2712334^812262255|812262255|1770|Transaction Booked|sbiepay|NA|2021-10-28 11:10:43|DC|10001692021102800057|1000169|0.00^0.00||||||||||

 812262255=1000169|1867534041329|BOOKED|IN|INR|2712334^iibfregn^2712334^812262255|812262255|1770|Transaction Booked|sbiepay|NA|2021-10-28 11:10:43|DC|10001692021102800057|1000169|0.00^0.00||||||||||

 812262267=1000169|NA|No Records Found|NA|NA|NA|812262267|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262267=1000169|NA|No Records Found|NA|NA|NA|812262267|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262268=1000169|NA|No Records Found|NA|NA|NA|812262268|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262267=1000169|NA|No Records Found|NA|NA|NA|812262267|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262268=1000169|NA|No Records Found|NA|NA|NA|812262268|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262267=1000169|NA|No Records Found|NA|NA|NA|812262267|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262268=1000169|NA|No Records Found|NA|NA|NA|812262268|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262268=1000169|NA|No Records Found|NA|NA|NA|812262268|NA|No Records Found|NA|NA|NA|NA|NA|1000169|0.00^0.00||||||||||

 812262273=1000169|8973708708117|FAIL|IN|INR|2712767^iibfregn^2712767^812262273|812262273|1770|Transaction Failed|UBIN|NA|2021-10-28 15:19:38|NB|10001692021102800150|1000169|2.00^0.36||||||||||
