EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|
508|123|1|510030953|O|F|S1|-1||||170|
508|123|1|510031041|O|F|S1|-1||||170|
508|123|1|510031398|O|F|S1|-1||||170|
508|123|1|510031693|O|F|S1|-1||||170|
508|123|1|510031698|O|F|S1|-1||||170|
508|123|1|510031843|O|F|S1|-1||||170|
508|123|1|510032431|O|F|S1|-1||||170|
508|123|1|510032816|O|F|S1|-1||||170|
508|123|1|510032833|O|F|S1|-1||||170|
508|123|1|510032923|O|F|S1|-1||||170|
508|123|1|510032964|O|F|S1|-1||||170|
508|123|1|510033019|O|F|S1|-1||||170|
508|123|1|510033315|O|F|S1|-1||||170|
508|123|1|510033352|O|F|S1|-1||||170|
508|123|1|510033468|O|F|S1|-1||||170|
508|123|1|510033727|O|F|S1|-1||||170|
508|123|1|510033816|O|F|S1|-1||||170|
508|123|1|510033887|O|F|S1|-1||||170|
508|123|1|510033922|O|F|S1|-1||||170|
508|123|1|510034026|O|F|S1|-1||||170|
508|123|1|510034659|O|F|S1|-1||||170|
508|123|1|510034682|O|F|S1|-1||||170|
508|123|1|510034738|O|F|S1|-1||||170|
508|123|1|510034763|O|F|S1|-1||||170|
508|123|1|510034932|O|F|S1|-1||||170|
508|123|1|510034961|O|F|S1|-1||||170|
508|123|1|510034997|O|F|S1|-1||||170|
508|123|1|510035143|O|F|S1|-1||||170|
508|123|1|510035392|O|F|S1|-1||||170|
508|123|1|510035550|O|F|S1|-1||||170|
508|123|1|510035777|O|F|S1|-1||||170|
508|123|1|510036027|O|F|S1|-1||||170|
508|123|1|510036033|O|F|S1|-1||||170|
508|123|1|510036331|O|F|S1|-1||||170|
508|123|1|510036399|O|F|S1|-1||||170|
508|123|1|510036549|O|F|S1|-1||||170|
508|123|1|510036649|O|F|S1|-1||||170|
508|123|1|510036964|O|F|S1|-1||||170|
508|123|1|510037768|O|F|S1|-1||||170|
508|123|1|510037814|O|F|S1|-1||||170|
508|123|1|510037861|O|F|S1|-1||||170|
508|123|1|510038598|O|F|S1|-1||||170|
508|123|1|510038663|O|F|S1|-1||||170|
508|123|1|510038746|O|F|S1|-1||||170|
508|123|1|510038753|O|F|S1|-1||||170|
508|123|1|510039061|O|F|S1|-1||||170|
508|123|1|510039106|O|F|S1|-1||||170|
508|123|1|510039199|O|F|S1|-1||||170|
508|123|1|510039577|O|F|S1|-1||||170|
508|123|1|510039587|O|F|S1|-1||||170|
508|123|1|510040199|O|F|S1|-1||||170|
508|123|1|510040255|O|F|S1|-1||||170|
508|123|1|510040545|O|F|S1|-1||||170|
508|123|1|510040791|O|F|S1|-1||||170|
508|123|1|510041113|O|F|S1|-1||||170|
508|123|1|510041115|O|F|S1|-1||||170|
508|123|1|510041320|O|F|S1|-1||||170|
508|123|1|510041598|O|F|S1|-1||||170|
508|123|1|510042056|O|F|S1|-1||||170|
508|123|1|510042159|O|F|S1|-1||||170|
508|123|1|510042373|O|F|S1|-1||||170|
508|123|1|510042945|O|F|S1|-1||||170|
508|123|1|510043080|O|F|S1|-1||||170|
508|123|1|510043351|O|F|S1|-1||||170|
508|123|1|510043625|O|F|S1|-1||||170|
508|123|1|510043636|O|F|S1|-1||||170|
508|123|1|510043802|O|F|S1|-1||||170|
508|123|1|510044091|O|F|S1|-1||||170|
508|123|1|510044610|O|F|S1|-1||||170|
508|123|1|510044621|O|F|S1|-1||||170|
508|123|1|510044784|O|F|S1|-1||||170|
508|123|1|510045280|O|F|S1|-1||||170|
508|123|1|510045338|O|F|S1|-1||||170|
508|123|1|510045341|O|F|S1|-1||||170|
508|123|1|510045389|O|F|S1|-1||||170|
508|123|1|510045404|O|F|S1|-1||||170|
508|123|1|510045503|O|F|S1|-1||||170|
508|123|1|510045878|O|F|S1|-1||||170|
508|123|1|510045892|O|F|S1|-1||||170|
508|123|1|510046208|O|F|S1|-1||||170|
508|123|1|510046525|O|F|S1|-1||||170|
508|123|1|510046649|O|F|S1|-1||||170|
508|123|1|510046820|O|F|S1|-1||||170|
508|123|1|510047230|O|F|S1|-1||||170|
508|123|1|510047321|O|F|S1|-1||||170|
508|123|1|510047664|O|F|S1|-1||||170|
508|123|1|510047980|O|F|S1|-1||||170|
508|123|1|510048332|O|F|S1|-1||||170|
508|123|1|510048736|O|F|S1|-1||||170|
508|123|1|510049008|O|F|S1|-1||||170|
508|123|1|510049012|O|F|S1|-1||||170|
508|123|1|510049158|O|F|S1|-1||||170|
508|123|1|510049357|O|F|S1|-1||||170|
508|123|1|510050731|O|F|S1|-1||||170|
508|123|1|510051058|O|F|S1|-1||||170|
508|123|1|510051680|O|F|S1|-1||||170|
508|123|1|510051742|O|F|S1|-1||||170|
508|123|1|510051840|O|F|S1|-1||||170|
508|123|1|510052133|O|F|S1|-1||||170|
508|123|1|510052214|O|F|S1|-1||||170|
508|123|1|510052777|O|F|S1|-1||||170|
508|123|1|510053513|O|F|S1|-1||||170|
508|123|1|510053793|O|F|S1|-1||||170|
508|123|1|510054780|O|F|S1|-1||||170|
508|123|1|510054862|O|F|S1|-1||||170|
508|123|1|510055016|O|F|S1|-1||||170|
508|123|1|510055392|O|F|S1|-1||||170|
508|123|1|510055405|O|F|S1|-1||||170|
508|123|1|510055515|O|F|S1|-1||||170|
508|123|1|510055801|O|F|S1|-1||||170|
508|123|1|510055848|O|F|S1|-1||||170|
508|123|1|510055883|O|F|S1|-1||||170|
508|123|1|510056236|O|F|S1|-1||||170|
508|123|1|510056323|O|F|S1|-1||||170|
508|123|1|510056419|O|F|S1|-1||||170|
508|123|1|510057224|O|F|S1|-1||||170|
508|123|1|510057605|O|F|S1|-1||||170|
508|123|1|510058078|O|F|S1|-1||||170|
508|123|1|510058094|O|F|S1|-1||||170|
508|123|1|510058224|O|F|S1|-1||||170|
508|123|1|510058652|O|F|S1|-1||||170|
508|123|1|510058832|O|F|S1|-1||||170|
508|123|1|510058834|O|F|S1|-1||||170|
508|123|1|510058885|O|F|S1|-1||||170|
508|123|1|510058993|O|F|S1|-1||||170|
508|123|1|510059021|O|F|S1|-1||||170|
508|123|1|510059044|O|F|S1|-1||||170|
508|123|1|510059253|O|F|S1|-1||||170|
508|123|1|510059345|O|F|S1|-1||||170|
508|123|1|510059539|O|F|S1|-1||||170|
508|123|1|510059549|O|F|S1|-1||||170|
508|123|1|510059553|O|F|S1|-1||||170|
508|123|1|510059558|O|F|S1|-1||||170|
508|123|1|510059624|O|F|S1|-1||||170|
508|123|1|510059700|O|F|S1|-1||||170|
508|123|1|510059856|O|F|S1|-1||||170|
508|123|1|510059962|O|F|S1|-1||||170|
508|123|1|510059984|O|F|S1|-1||||170|
508|123|1|510060017|O|F|S1|-1||||170|
508|123|1|510060561|O|F|S1|-1||||170|
508|123|1|510060733|O|F|S1|-1||||170|
508|123|1|510060744|O|F|S1|-1||||170|
508|123|1|510060850|O|F|S1|-1||||170|
508|123|1|510061264|O|F|S1|-1||||170|
508|123|1|510061296|O|F|S1|-1||||170|
508|123|1|510061388|O|F|S1|-1||||170|
508|123|1|510061550|O|F|S1|-1||||170|
508|123|1|510062458|O|F|S1|-1||||170|
508|123|1|510063278|O|F|S1|-1||||170|
508|123|1|510063355|O|F|S1|-1||||170|
508|123|1|510064279|O|F|S1|-1||||170|
508|123|1|510064456|O|F|S1|-1||||170|
508|123|1|510065344|O|F|S1|-1||||170|
508|123|1|510065746|O|F|S1|-1||||170|
508|123|1|510065799|O|F|S1|-1||||170|
508|123|1|510066264|O|F|S1|-1||||170|
508|123|1|510066487|O|F|S1|-1||||170|
508|123|1|510066603|O|F|S1|-1||||170|
508|123|1|510066707|O|F|S1|-1||||170|
508|123|1|510067004|O|F|S1|-1||||170|
508|123|1|510067019|O|F|S1|-1||||170|
508|123|1|510067130|O|F|S1|-1||||170|
508|123|1|510067171|O|F|S1|-1||||170|
508|123|1|510067191|O|F|S1|-1||||170|
508|123|1|510067473|O|F|S1|-1||||170|
508|123|1|510067901|O|F|S1|-1||||170|
508|123|1|510067994|O|F|S1|-1||||170|
508|123|1|510068043|O|F|S1|-1||||170|
508|123|1|510068492|O|F|S1|-1||||170|
508|123|1|510068549|O|F|S1|-1||||170|
508|123|1|510068793|O|F|S1|-1||||170|
508|123|1|510070218|O|F|S1|-1||||170|
508|123|1|510070656|O|F|S1|-1||||170|
508|123|1|510070688|O|F|S1|-1||||170|
508|123|1|510070799|O|F|S1|-1||||170|
508|123|1|510070809|O|F|S1|-1||||170|
508|123|1|510070841|O|F|S1|-1||||170|
508|123|1|510070898|O|F|S1|-1||||170|
508|123|1|510070993|O|F|S1|-1||||170|
508|123|1|510071007|O|F|S1|-1||||170|
508|123|1|510071173|O|F|S1|-1||||170|
508|123|1|510071282|O|F|S1|-1||||170|
508|123|1|510071325|O|F|S1|-1||||170|
508|123|1|510071455|O|F|S1|-1||||170|
508|123|1|510071841|O|F|S1|-1||||170|
508|123|1|510071858|O|F|S1|-1||||170|
508|123|1|510072287|O|F|S1|-1||||170|
508|123|1|510072914|O|F|S1|-1||||170|
508|123|1|510073180|O|F|S1|-1||||170|
508|123|1|510073299|O|F|S1|-1||||170|
508|123|1|510073377|O|F|S1|-1||||170|
508|123|1|510074165|O|F|S1|-1||||170|
508|123|1|510074325|O|F|S1|-1||||170|
508|123|1|510074437|O|F|S1|-1||||170|
508|123|1|510074542|O|F|S1|-1||||170|
508|123|1|510074949|O|F|S1|-1||||170|
508|123|1|510075451|O|F|S1|-1||||170|
508|123|1|510075493|O|F|S1|-1||||170|
508|123|1|510075822|O|F|S1|-1||||170|
508|123|1|510076147|O|F|S1|-1||||170|
508|123|1|510076456|O|F|S1|-1||||170|
508|123|1|510076964|O|F|S1|-1||||170|
508|123|1|510077254|O|F|S1|-1||||170|
508|123|1|510077343|O|F|S1|-1||||170|
508|123|1|510077439|O|F|S1|-1||||170|
508|123|1|510077441|O|F|S1|-1||||170|
508|123|1|510077819|O|F|S1|-1||||170|
508|123|1|510077999|O|F|S1|-1||||170|
508|123|1|510078557|O|F|S1|-1||||170|
508|123|1|510078882|O|F|S1|-1||||170|
508|123|1|510079063|O|F|S1|-1||||170|
508|123|1|510079097|O|F|S1|-1||||170|
508|123|1|510079230|O|F|S1|-1||||170|
508|123|1|510079239|O|F|S1|-1||||170|
508|123|1|510079303|O|F|S1|-1||||170|
508|123|1|510080182|O|F|S1|-1||||170|
508|123|1|510080566|O|F|S1|-1||||170|
508|123|1|510080637|O|F|S1|-1||||170|
508|123|1|510081281|O|F|S1|-1||||170|
508|123|1|510081371|O|F|S1|-1||||170|
508|123|1|510081481|O|F|S1|-1||||170|
508|123|1|510081531|O|F|S1|-1||||170|
508|123|1|510081656|O|F|S1|-1||||170|
508|123|1|510081667|O|F|S1|-1||||170|
508|123|1|510081674|O|F|S1|-1||||170|
508|123|1|510081793|O|F|S1|-1||||170|
508|123|1|510082105|O|F|S1|-1||||170|
508|123|1|510082173|O|F|S1|-1||||170|
508|123|1|510082415|O|F|S1|-1||||170|
508|123|1|510082460|O|F|S1|-1||||170|
508|123|1|510082474|O|F|S1|-1||||170|
508|123|1|510082524|O|F|S1|-1||||170|
508|123|1|510083123|O|F|S1|-1||||170|
508|123|1|510083148|O|F|S1|-1||||170|
508|123|1|510083314|O|F|S1|-1||||170|
508|123|1|510083536|O|F|S1|-1||||170|
508|123|1|510083698|O|F|S1|-1||||170|
508|123|1|510083800|O|F|S1|-1||||170|
508|123|1|510083805|O|F|S1|-1||||170|
508|123|1|510083848|O|F|S1|-1||||170|
508|123|1|510083906|O|F|S1|-1||||170|
508|123|1|510084379|O|F|S1|-1||||170|
508|123|1|510084528|O|F|S1|-1||||170|
508|123|1|510084739|O|F|S1|-1||||170|
508|123|1|510084780|O|F|S1|-1||||170|
508|123|1|510085263|O|F|S1|-1||||170|
508|123|1|510085325|O|F|S1|-1||||170|
508|123|1|510085441|O|F|S1|-1||||170|
508|123|1|510085507|O|F|S1|-1||||170|
508|123|1|510085708|O|F|S1|-1||||170|
508|123|1|510085876|O|F|S1|-1||||170|
508|123|1|510086976|O|F|S1|-1||||170|
508|123|1|510087125|O|F|S1|-1||||170|
508|123|1|510087769|O|F|S1|-1||||170|
508|123|1|510088032|O|F|S1|-1||||170|
508|123|1|510088139|O|F|S1|-1||||170|
508|123|1|510088310|O|F|S1|-1||||170|
508|123|1|510088419|O|F|S1|-1||||170|
508|123|1|510088604|O|F|S1|-1||||170|
508|123|1|510088736|O|F|S1|-1||||170|
508|123|1|510089295|O|F|S1|-1||||170|
508|123|1|510089309|O|F|S1|-1||||170|
508|123|1|510089550|O|F|S1|-1||||170|
508|123|1|510089599|O|F|S1|-1||||170|
508|123|1|510089687|O|F|S1|-1||||170|
508|123|1|510089801|O|F|S1|-1||||170|
508|123|1|510090083|O|F|S1|-1||||170|
508|123|1|510090104|O|F|S1|-1||||170|
508|123|1|510090113|O|F|S1|-1||||170|
508|123|1|510091623|O|F|S1|-1||||170|
508|123|1|510091689|O|F|S1|-1||||170|
508|123|1|510091825|O|F|S1|-1||||170|
508|123|1|510092501|O|F|S1|-1||||170|
508|123|1|510092714|O|F|S1|-1||||170|
508|123|1|510093826|O|F|S1|-1||||170|
508|123|1|510094612|O|F|S1|-1||||170|
508|123|1|510094941|O|F|S1|-1||||170|
508|123|1|510095298|O|F|S1|-1||||170|
508|123|1|510096210|O|F|S1|-1||||170|
508|123|1|510097284|O|F|S1|-1||||170|
508|123|1|510097441|O|F|S1|-1||||170|
508|123|1|510097602|O|F|S1|-1||||170|
508|123|1|510098026|O|F|S1|-1||||170|
508|123|1|510098116|O|F|S1|-1||||170|
508|123|1|510098398|O|F|S1|-1||||170|
508|123|1|510098883|O|F|S1|-1||||170|
508|123|1|510098906|O|F|S1|-1||||170|
508|123|1|510099267|O|F|S1|-1||||170|
508|123|1|510099763|O|F|S1|-1||||170|
508|123|1|510099824|O|F|S1|-1||||170|
508|123|1|510100033|O|F|S1|-1||||170|
508|123|1|510100065|O|F|S1|-1||||170|
508|123|1|510100266|O|F|S1|-1||||170|
508|123|1|510100273|O|F|S1|-1||||170|
508|123|1|510100294|O|F|S1|-1||||170|
508|123|1|510100652|O|F|S1|-1||||170|
508|123|1|510100875|O|F|S1|-1||||170|
508|123|1|510101158|O|F|S1|-1||||170|
508|123|1|510101257|O|F|S1|-1||||170|
508|123|1|510101490|O|F|S1|-1||||170|
508|123|1|510101622|O|F|S1|-1||||170|
508|123|1|510101710|O|F|S1|-1||||170|
508|123|1|510102019|O|F|S1|-1||||170|
508|123|1|510102122|O|F|S1|-1||||170|
508|123|1|510102276|O|F|S1|-1||||170|
508|123|1|510102292|O|F|S1|-1||||170|
508|123|1|510102448|O|F|S1|-1||||170|
508|123|1|510102896|O|F|S1|-1||||170|
508|123|1|510103156|O|F|S1|-1||||170|
508|123|1|510103251|O|F|S1|-1||||170|
508|123|1|510103956|O|F|S1|-1||||170|
508|123|1|510104000|O|F|S1|-1||||170|
508|123|1|510104127|O|F|S1|-1||||170|
508|123|1|510104447|O|F|S1|-1||||170|
508|123|1|510104451|O|F|S1|-1||||170|
508|123|1|510104547|O|F|S1|-1||||170|
508|123|1|510104577|O|F|S1|-1||||170|
508|123|1|510104785|O|F|S1|-1||||170|
508|123|1|510104918|O|F|S1|-1||||170|
508|123|1|510105335|O|F|S1|-1||||170|
508|123|1|510105701|O|F|S1|-1||||170|
508|123|1|510105876|O|F|S1|-1||||170|
508|123|1|510106179|O|F|S1|-1||||170|
508|123|1|510106259|O|F|S1|-1||||170|
508|123|1|510106271|O|F|S1|-1||||170|
508|123|1|510106894|O|F|S1|-1||||170|
508|123|1|510106984|O|F|S1|-1||||170|
508|123|1|510107107|O|F|S1|-1||||170|
508|123|1|510107236|O|F|S1|-1||||170|
508|123|1|510107263|O|F|S1|-1||||170|
508|123|1|510107295|O|F|S1|-1||||170|
508|123|1|510107333|O|F|S1|-1||||170|
508|123|1|510107346|O|F|S1|-1||||170|
508|123|1|510107650|O|F|S1|-1||||170|
508|123|1|510107679|O|F|S1|-1||||170|
508|123|1|510108049|O|F|S1|-1||||170|
508|123|1|510108684|O|F|S1|-1||||170|
508|123|1|510108703|O|F|S1|-1||||170|
508|123|1|510108711|O|F|S1|-1||||170|
508|123|1|510109148|O|F|S1|-1||||170|
508|123|1|510109153|O|F|S1|-1||||170|
508|123|1|510109219|O|F|S1|-1||||170|
508|123|1|510109312|O|F|S1|-1||||170|
508|123|1|510109477|O|F|S1|-1||||170|
508|123|1|510109488|O|F|S1|-1||||170|
508|123|1|510110026|O|F|S1|-1||||170|
508|123|1|510110065|O|F|S1|-1||||170|
508|123|1|510110274|O|F|S1|-1||||170|
508|123|1|510110481|O|F|S1|-1||||170|
508|123|1|510110655|O|F|S1|-1||||170|
508|123|1|510110677|O|F|S1|-1||||170|
508|123|1|510110679|O|F|S1|-1||||170|
508|123|1|510111338|O|F|S1|-1||||170|
508|123|1|510111852|O|F|S1|-1||||170|
508|123|1|510111930|O|F|S1|-1||||170|
508|123|1|510111964|O|F|S1|-1||||170|
508|123|1|510112113|O|F|S1|-1||||170|
508|123|1|510112205|O|F|S1|-1||||170|
508|123|1|510112544|O|F|S1|-1||||170|
508|123|1|510112939|O|F|S1|-1||||170|
508|123|1|510113334|O|F|S1|-1||||170|
508|123|1|510113471|O|F|S1|-1||||170|
508|123|1|510113882|O|F|S1|-1||||170|
508|123|1|510114180|O|F|S1|-1||||170|
508|123|1|510114284|O|F|S1|-1||||170|
508|123|1|510114813|O|F|S1|-1||||170|
508|123|1|510115072|O|F|S1|-1||||170|
508|123|1|510115242|O|F|S1|-1||||170|
508|123|1|510115249|O|F|S1|-1||||170|
508|123|1|510115338|O|F|S1|-1||||170|
508|123|1|510115695|O|F|S1|-1||||170|
508|123|1|510116186|O|F|S1|-1||||170|
508|123|1|510116513|O|F|S1|-1||||170|
508|123|1|510116906|O|F|S1|-1||||170|
508|123|1|510116929|O|F|S1|-1||||170|
508|123|1|510116936|O|F|S1|-1||||170|
508|123|1|510116951|O|F|S1|-1||||170|
508|123|1|510117049|O|F|S1|-1||||170|
508|123|1|510117070|O|F|S1|-1||||170|
508|123|1|510117112|O|F|S1|-1||||170|
508|123|1|510117331|O|F|S1|-1||||170|
508|123|1|510117453|O|F|S1|-1||||170|
508|123|1|510118044|O|F|S1|-1||||170|
508|123|1|510119156|O|F|S1|-1||||170|
508|123|1|510119813|O|F|S1|-1||||170|
508|123|1|510119855|O|F|S1|-1||||170|
508|123|1|510120352|O|F|S1|-1||||170|
508|123|1|510120763|O|F|S1|-1||||170|
508|123|1|510121267|O|F|S1|-1||||170|
508|123|1|510121299|O|F|S1|-1||||170|
508|123|1|510121453|O|F|S1|-1||||170|
508|123|1|510121500|O|F|S1|-1||||170|
508|123|1|510121728|O|F|S1|-1||||170|
508|123|1|510122010|O|F|S1|-1||||170|
508|123|1|510122053|O|F|S1|-1||||170|
508|123|1|510122446|O|F|S1|-1||||170|
508|123|1|510122542|O|F|S1|-1||||170|
508|123|1|510122664|O|F|S1|-1||||170|
508|123|1|510122998|O|F|S1|-1||||170|
508|123|1|510123047|O|F|S1|-1||||170|
508|123|1|510123295|O|F|S1|-1||||170|
508|123|1|510123693|O|F|S1|-1||||170|
508|123|1|510123737|O|F|S1|-1||||170|
508|123|1|510124132|O|F|S1|-1||||170|
508|123|1|510124594|O|F|S1|-1||||170|
508|123|1|510125108|O|F|S1|-1||||170|
508|123|1|510125387|O|F|S1|-1||||170|
508|123|1|510125440|O|F|S1|-1||||170|
508|123|1|510125499|O|F|S1|-1||||170|
508|123|1|510126013|O|F|S1|-1||||170|
508|123|1|510126214|O|F|S1|-1||||170|
508|123|1|510127135|O|F|S1|-1||||170|
508|123|1|510127518|O|F|S1|-1||||170|
508|123|1|510127621|O|F|S1|-1||||170|
508|123|1|510128062|O|F|S1|-1||||170|
508|123|1|510128081|O|F|S1|-1||||170|
508|123|1|510128310|O|F|S1|-1||||170|
508|123|1|510130427|O|F|S1|-1||||170|
508|123|1|510130718|O|F|S1|-1||||170|
508|123|1|510132857|O|F|S1|-1||||170|
508|123|1|510132965|O|F|S1|-1||||170|
508|123|1|510133775|O|F|S1|-1||||170|
508|123|1|510133912|O|F|S1|-1||||170|
508|123|1|510133971|O|F|S1|-1||||170|
508|123|1|510134395|O|F|S1|-1||||170|
508|123|1|510135049|O|F|S1|-1||||170|
508|123|1|510135264|O|F|S1|-1||||170|
508|123|1|510135379|O|F|S1|-1||||170|
508|123|1|510135827|O|F|S1|-1||||170|
508|123|1|510135952|O|F|S1|-1||||170|
508|123|1|510135976|O|F|S1|-1||||170|
508|123|1|510136637|O|F|S1|-1||||170|
508|123|1|510136671|O|F|S1|-1||||170|
508|123|1|510136937|O|F|S1|-1||||170|
508|123|1|510137039|O|F|S1|-1||||170|
508|123|1|510137357|O|F|S1|-1||||170|
508|123|1|510137397|O|F|S1|-1||||170|
508|123|1|510137562|O|F|S1|-1||||170|
508|123|1|510137730|O|F|S1|-1||||170|
508|123|1|510137867|O|F|S1|-1||||170|
508|123|1|510137877|O|F|S1|-1||||170|
508|123|1|510138175|O|F|S1|-1||||170|
508|123|1|510138308|O|F|S1|-1||||170|
508|123|1|510138849|O|F|S1|-1||||170|
508|123|1|510138885|O|F|S1|-1||||170|
508|123|1|510138947|O|F|S1|-1||||170|
508|123|1|510139051|O|F|S1|-1||||170|
508|123|1|510139461|O|F|S1|-1||||170|
508|123|1|510139516|O|F|S1|-1||||170|
508|123|1|510140748|O|F|S1|-1||||170|
508|123|1|510140950|O|F|S1|-1||||170|
508|123|1|510140990|O|F|S1|-1||||170|
508|123|1|510141336|O|F|S1|-1||||170|
508|123|1|510141370|O|F|S1|-1||||170|
508|123|1|510141426|O|F|S1|-1||||170|
508|123|1|510141598|O|F|S1|-1||||170|
508|123|1|510141762|O|F|S1|-1||||170|
508|123|1|510142005|O|F|S1|-1||||170|
508|123|1|510142773|O|F|S1|-1||||170|
508|123|1|510142783|O|F|S1|-1||||170|
508|123|1|510142959|O|F|S1|-1||||170|
508|123|1|510143016|O|F|S1|-1||||170|
508|123|1|510143112|O|F|S1|-1||||170|
508|123|1|510143125|O|F|S1|-1||||170|
508|123|1|510143129|O|F|S1|-1||||170|
508|123|1|510143148|O|F|S1|-1||||170|
508|123|1|510143168|O|F|S1|-1||||170|
508|123|1|510143814|O|F|S1|-1||||170|
508|123|1|510144328|O|F|S1|-1||||170|
508|123|1|510144469|O|F|S1|-1||||170|
508|123|1|510144751|O|F|S1|-1||||170|
508|123|1|510145274|O|F|S1|-1||||170|
508|123|1|510145445|O|F|S1|-1||||170|
508|123|1|510146521|O|F|S1|-1||||170|
508|123|1|510146670|O|F|S1|-1||||170|
508|123|1|510146688|O|F|S1|-1||||170|
508|123|1|510146872|O|F|S1|-1||||170|
508|123|1|510146943|O|F|S1|-1||||170|
508|123|1|510147138|O|F|S1|-1||||170|
508|123|1|510147241|O|F|S1|-1||||170|
508|123|1|510147589|O|F|S1|-1||||170|
508|123|1|510147723|O|F|S1|-1||||170|
508|123|1|510147825|O|F|S1|-1||||170|
508|123|1|510147850|O|F|S1|-1||||170|
508|123|1|510148067|O|F|S1|-1||||170|
508|123|1|510148565|O|F|S1|-1||||170|
508|123|1|510148916|O|F|S1|-1||||170|
508|123|1|510148983|O|F|S1|-1||||170|
508|123|1|510149002|O|F|S1|-1||||170|
508|123|1|510149361|O|F|S1|-1||||170|
508|123|1|510149697|O|F|S1|-1||||170|
508|123|1|510149784|O|F|S1|-1||||170|
508|123|1|510149946|O|F|S1|-1||||170|
508|123|1|510150764|O|F|S1|-1||||170|
508|123|1|510150892|O|F|S1|-1||||170|
508|123|1|510151030|O|F|S1|-1||||170|
508|123|1|510151056|O|F|S1|-1||||170|
508|123|1|510151136|O|F|S1|-1||||170|
508|123|1|510151144|O|F|S1|-1||||170|
508|123|1|510151529|O|F|S1|-1||||170|
508|123|1|510151821|O|F|S1|-1||||170|
508|123|1|510152753|O|F|S1|-1||||170|
508|123|1|510152843|O|F|S1|-1||||170|
508|123|1|510152884|O|F|S1|-1||||170|
508|123|1|510153274|O|F|S1|-1||||170|
508|123|1|510153413|O|F|S1|-1||||170|
508|123|1|510153608|O|F|S1|-1||||170|
508|123|1|510153862|O|F|S1|-1||||170|
508|123|1|510154348|O|F|S1|-1||||170|
508|123|1|510154797|O|F|S1|-1||||170|
508|123|1|510155517|O|F|S1|-1||||170|
508|123|1|510156286|O|F|S1|-1||||170|
508|123|1|510156457|O|F|S1|-1||||170|
508|123|1|510156593|O|F|S1|-1||||170|
508|123|1|510157317|O|F|S1|-1||||170|
508|123|1|510157468|O|F|S1|-1||||170|
508|123|1|510157477|O|F|S1|-1||||170|
508|123|1|510158146|O|F|S1|-1||||170|
508|123|1|510158197|O|F|S1|-1||||170|
508|123|1|510159639|O|F|S1|-1||||170|
508|123|1|510159750|O|F|S1|-1||||170|
508|123|1|510159897|O|F|S1|-1||||170|
508|123|1|510160900|O|F|S1|-1||||170|
508|123|1|510161449|O|F|S1|-1||||170|
508|123|1|510162335|O|F|S1|-1||||170|
508|123|1|510162368|O|F|S1|-1||||170|
508|123|1|510162502|O|F|S1|-1||||170|
508|123|1|510162520|O|F|S1|-1||||170|
508|123|1|510162578|O|F|S1|-1||||170|
508|123|1|510163164|O|F|S1|-1||||170|
508|123|1|510163335|O|F|S1|-1||||170|
508|123|1|510163446|O|F|S1|-1||||170|
508|123|1|510163648|O|F|S1|-1||||170|
508|123|1|510163882|O|F|S1|-1||||170|
508|123|1|510164032|O|F|S1|-1||||170|
508|123|1|510164187|O|F|S1|-1||||170|
508|123|1|510164361|O|F|S1|-1||||170|
508|123|1|510164454|O|F|S1|-1||||170|
508|123|1|510164466|O|F|S1|-1||||170|
508|123|1|510164557|O|F|S1|-1||||170|
508|123|1|510165099|O|F|S1|-1||||170|
508|123|1|510165221|O|F|S1|-1||||170|
508|123|1|510165308|O|F|S1|-1||||170|
508|123|1|510165422|O|F|S1|-1||||170|
508|123|1|510165655|O|F|S1|-1||||170|
508|123|1|510165848|O|F|S1|-1||||170|
508|123|1|510166055|O|F|S1|-1||||170|
508|123|1|510166168|O|F|S1|-1||||170|
508|123|1|510166527|O|F|S1|-1||||170|
508|123|1|510166596|O|F|S1|-1||||170|
508|123|1|510166950|O|F|S1|-1||||170|
508|123|1|510167016|O|F|S1|-1||||170|
508|123|1|510167209|O|F|S1|-1||||170|
508|123|1|510167407|O|F|S1|-1||||170|
508|123|1|510167565|O|F|S1|-1||||170|
508|123|1|510167932|O|F|S1|-1||||170|
508|123|1|510168634|O|F|S1|-1||||170|
508|123|1|510168998|O|F|S1|-1||||170|
508|123|1|510169547|O|F|S1|-1||||170|
508|123|1|510169926|O|F|S1|-1||||170|
508|123|1|510170029|O|F|S1|-1||||170|
508|123|1|510170314|O|F|S1|-1||||170|
508|123|1|510170409|O|F|S1|-1||||170|
508|123|1|510170625|O|F|S1|-1||||170|
508|123|1|510170912|O|F|S1|-1||||170|
508|123|1|510172183|O|F|S1|-1||||170|
508|123|1|510172444|O|F|S1|-1||||170|
508|123|1|510172772|O|F|S1|-1||||170|
508|123|1|510173053|O|F|S1|-1||||170|
508|123|1|510173124|O|F|S1|-1||||170|
508|123|1|510173980|O|F|S1|-1||||170|
508|123|1|510174579|O|F|S1|-1||||170|
508|123|1|510174655|O|F|S1|-1||||170|
508|123|1|510174880|O|F|S1|-1||||170|
508|123|1|510174933|O|F|S1|-1||||170|
508|123|1|510175076|O|F|S1|-1||||170|
508|123|1|510175274|O|F|S1|-1||||170|
508|123|1|510175710|O|F|S1|-1||||170|
508|123|1|510176110|O|F|S1|-1||||170|
